"","qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"6495","group_1683","NC_002945.4",100,315,0,0,1,315,432143,432457,4.59e-167,582
"6496","group_1683","NC_002945.4",86.901,313,41,0,3,315,430768,431080,1.41e-97,351
"6497","group_1683","NC_002945.4",87.234,282,35,1,34,315,433539,433819,3.98e-88,320
"6498","group_1683","NC_002945.4",83.688,282,36,4,34,315,429402,429673,3.16e-69,257
"6499","group_1683","NC_002945.4",80.707,311,49,8,3,312,426130,426430,1.92e-61,231
"6500","group_1683","NC_002945.4",77.66,282,54,4,32,313,427773,428045,7.09e-41,163
"6501","group_1683","NC_002945.4",85.517,145,19,2,3,146,427558,427701,5.52e-37,150
"6502","group_1683","NC_002945.4",76.224,286,57,6,29,313,427956,428231,3.32e-34,141
"6503","group_1683","NC_002945.4",82.716,162,24,4,2,161,430737,430896,3.32e-34,141
"6504","group_1683","NC_002945.4",80.153,131,24,2,32,161,429369,429498,7.29e-21,97.1
"6505","group_1683","NC_002945.4",79.412,102,21,0,214,315,433748,433849,1.23e-13,73.1
"6506","group_1683","NC_002945.4",84.211,57,9,0,213,269,427975,428031,1.24e-08,56.5
"6507","group_1683","NC_002945.4",76.471,102,24,0,214,315,432386,432487,1.24e-08,56.5
"6508","group_1683","NC_002945.4",100,29,0,0,244,272,432356,432384,4.45e-08,54.7
"6509","PE_PGRS53~~~~~~PE_PGRS26_2~~~PE_PGRS26~~~PE_PGRS26_1","NC_002945.4",98.715,2256,24,4,1,2255,3699810,3697559,0,4000
"6510","PE_PGRS53~~~~~~PE_PGRS26_2~~~PE_PGRS26~~~PE_PGRS26_1","NC_002945.4",98.907,2196,6,1,2143,4320,3697287,3695092,0,3906
"6511","group_1685","NC_002945.4",96.732,153,5,0,4,156,334285,334437,5.26e-69,255
"6512","group_1685","NC_002945.4",96.732,153,5,0,4,156,339927,340079,5.26e-69,255
"6513","group_1685","NC_002945.4",94.231,156,9,0,1,156,337179,337334,5.3e-64,239
"6514","group_1685","NC_002945.4",83.333,72,12,0,4,75,970562,970633,2.65e-12,67.6
"6515","group_3599","NC_002945.4",94.118,459,25,2,5,462,3695378,3695835,0,697
"6516","kdpB_2~~~PE_PGRS21","NC_002945.4",93.721,1067,53,10,513,1572,1213715,1214774,0,1587
"6517","kdpB_2~~~PE_PGRS21","NC_002945.4",97.717,657,7,7,1,650,1212948,1213603,0,1123
"6518","kdpB_2~~~PE_PGRS21","NC_002945.4",100,396,0,0,1777,2172,1214877,1215272,0,732
"6519","kdpB_2~~~PE_PGRS21","NC_002945.4",85.05,602,84,4,1,599,1217878,1218476,5.54e-174,608
"6520","kdpB_2~~~PE_PGRS21","NC_002945.4",96.396,111,4,0,1678,1788,1214736,1214846,3.98e-46,183
"6521","kdpB_2~~~PE_PGRS21","NC_002945.4",78.041,296,50,10,355,650,2083802,2083522,8.61e-43,172
"6522","kdpB_2~~~PE_PGRS21","NC_002945.4",76.423,246,50,6,352,593,3123535,3123776,6.8e-29,126
"6523","group_3600","NC_002945.4",100,399,0,0,1,399,4294516,4294118,0,737
"6524","group_3600","NC_002945.4",100,196,0,0,393,588,4293935,4293740,1.25e-100,363
"6525","group_3601","NC_002945.4",100,522,0,0,193,714,4294191,4294712,0,965
"6526","PE_PGRS2","NC_002945.4",95.823,1173,36,11,795,1959,150020,151187,0,1882
"6527","PE_PGRS2","NC_002945.4",99.897,971,1,0,1,971,1212948,1213918,0,1788
"6528","PE_PGRS2","NC_002945.4",85.05,602,84,4,1,599,1217878,1218476,4.99e-174,608
"6529","PE_PGRS2","NC_002945.4",78.682,258,45,7,355,610,2083802,2083553,4.67e-40,163
"6530","PE_PGRS2","NC_002945.4",76.426,263,52,8,352,609,3123535,3123792,3.66e-31,134
"6531","pe21_1~~~PE_PGRS31~~~PE_PGRS23~~~PE_PGRS23_2~~~PE_PGRS31_2~~~PE_PGRS30~~~pe21","NC_002945.4",95.148,2329,76,21,1266,3573,3878050,3880362,0,3640
"6532","pe21_1~~~PE_PGRS31~~~PE_PGRS23~~~PE_PGRS23_2~~~PE_PGRS31_2~~~PE_PGRS30~~~pe21","NC_002945.4",99.934,1507,1,0,1,1507,3876605,3878111,0,2778
"6533","group_3602","NC_002945.4",94.336,2101,45,23,1,2034,3894194,3892101,0,3153
"6534","group_3603","NC_002945.4",99.674,307,1,0,300,606,969534,969840,1.19e-160,562
"6535","group_3603","NC_002945.4",99.296,142,1,0,1,142,2767538,2767679,6.28e-69,257
"6536","group_3603","NC_002945.4",90.722,194,8,9,119,304,2767803,2767994,1.05e-66,250
"6537","group_3603","NC_002945.4",99,100,1,0,235,334,3889139,3889040,1.4e-45,180
"6538","PE_PGRS13~~~PE_PGRS54~~~PE_PGRS14~~~lipY_4~~~PE_PGRS12~~~PE_PGRS10_2~~~PE_PGRS53~~~PE_PGRS53_2~~~PE_PGRS10_3~~~PE_PGRS12_2","NC_002945.4",99.427,2790,16,0,1270,4059,3877898,3880687,0,5064
"6539","PE_PGRS13~~~PE_PGRS54~~~PE_PGRS14~~~lipY_4~~~PE_PGRS12~~~PE_PGRS10_2~~~PE_PGRS53~~~PE_PGRS53_2~~~PE_PGRS10_3~~~PE_PGRS12_2","NC_002945.4",97.057,1359,34,4,19,1374,841112,842467,0,2283
"6540","PE_PGRS13~~~PE_PGRS54~~~PE_PGRS14~~~lipY_4~~~PE_PGRS12~~~PE_PGRS10_2~~~PE_PGRS53~~~PE_PGRS53_2~~~PE_PGRS10_3~~~PE_PGRS12_2","NC_002945.4",75.879,1024,186,35,311,1293,333436,332433,6.62e-131,466
"6541","PE_PGRS13~~~PE_PGRS54~~~PE_PGRS14~~~lipY_4~~~PE_PGRS12~~~PE_PGRS10_2~~~PE_PGRS53~~~PE_PGRS53_2~~~PE_PGRS10_3~~~PE_PGRS12_2","NC_002945.4",75.209,956,177,30,103,1037,339253,338337,2.45e-110,398
"6542","PE_PGRS13~~~PE_PGRS54~~~PE_PGRS14~~~lipY_4~~~PE_PGRS12~~~PE_PGRS10_2~~~PE_PGRS53~~~PE_PGRS53_2~~~PE_PGRS10_3~~~PE_PGRS12_2","NC_002945.4",73.086,431,78,26,757,1174,1492070,1491665,2.14e-26,119
"6543","PE_PGRS13~~~PE_PGRS54~~~PE_PGRS14~~~lipY_4~~~PE_PGRS12~~~PE_PGRS10_2~~~PE_PGRS53~~~PE_PGRS53_2~~~PE_PGRS10_3~~~PE_PGRS12_2","NC_002945.4",82.524,103,10,7,757,855,1995805,1995903,7.79e-16,84.2
"6544","group_1706","NC_002945.4",99.881,839,1,0,428,1266,2140697,2139859,0,1544
"6545","group_1706","NC_002945.4",98.729,472,4,2,1,471,2774617,2775087,0,837
"6546","group_1706","NC_002945.4",74.691,486,83,27,1,460,2773900,2774371,2.98e-45,180
"6547","group_3604","NC_002945.4",99.845,646,0,1,1,646,2445706,2445062,0,1186
"6548","group_3605","NC_002945.4",99.277,1244,3,1,1,1238,2775552,2774309,0,2242
"6549","group_3605","NC_002945.4",100,597,0,0,1219,1815,2773062,2772466,0,1103
"6550","group_3608","NC_002945.4",100,170,0,0,146,315,1993106,1993275,1.85e-86,315
"6551","group_3608","NC_002945.4",99.412,170,1,0,146,315,2246140,2246309,8.61e-85,309
"6552","PE_PGRS50b~~~PE_PGRS53_1~~~PE_PGRS53","NC_002945.4",99.78,4099,9,0,2109,6207,3699190,3695092,0,7520
"6553","PE_PGRS50b~~~PE_PGRS53_1~~~PE_PGRS53","NC_002945.4",99.812,1594,3,0,1,1594,3876605,3878198,0,2928
"6554","PE_PGRS50b~~~PE_PGRS53_1~~~PE_PGRS53","NC_002945.4",100,599,0,0,1560,2158,3699799,3699201,0,1107
"6555","PE_PGRS52","NC_002945.4",99.873,1576,1,1,1,1575,3876605,3878180,0,2898
"6556","PE_PGRS52","NC_002945.4",99.608,1277,5,0,1532,2808,3759322,3760598,0,2331
"6557","PE_PGRS5~~~PE_PGRS5_1~~~PE_PGRS17~~~vgb~~~PE_PGRS5_2","NC_002945.4",99.067,2252,18,3,1389,3639,675687,673438,0,4039
"6558","PE_PGRS5~~~PE_PGRS5_1~~~PE_PGRS17~~~vgb~~~PE_PGRS5_2","NC_002945.4",99.858,1408,2,0,1,1408,362336,363743,0,2590
"6559","PE_PGRS5~~~PE_PGRS5_1~~~PE_PGRS17~~~vgb~~~PE_PGRS5_2","NC_002945.4",76.361,698,141,20,2,687,1574572,1573887,4.96e-97,353
"6560","PE_PGRS5~~~PE_PGRS5_1~~~PE_PGRS17~~~vgb~~~PE_PGRS5_2","NC_002945.4",80.368,163,28,4,1732,1892,3699642,3699482,5.47e-27,121
"6561","group_3609","NC_002945.4",100,139,0,0,141,279,2453718,2453856,2.77e-69,257
"6562","group_3609","NC_002945.4",93.919,148,9,0,1,148,2453793,2453646,2.81e-59,224
"6563","group_3610","NC_002945.4",95.27,909,28,9,1,903,838215,839114,0,1426
"6564","group_3610","NC_002945.4",99.76,417,1,0,754,1170,839502,839918,0,765
"6565","group_3610","NC_002945.4",80.769,78,12,3,759,836,1219674,1219748,1.34e-08,58.4
"6566","group_3611","NC_002945.4",99.405,1009,4,2,448,1455,3980038,3979031,0,1829
"6567","group_3611","NC_002945.4",98.994,497,5,0,1,497,363014,363510,0,891
"6568","PE_PGRS51~~~PE_PGRS51_1~~~PE_PGRS22","NC_002945.4",97.135,1850,47,3,904,2750,3878681,3880527,0,3118
"6569","PE_PGRS51~~~PE_PGRS51_1~~~PE_PGRS22","NC_002945.4",99.693,978,2,1,1,978,3736507,3737483,0,1788
"6570","uvrA_2","NC_002945.4",99.714,1749,2,1,1,1749,623943,625688,0,3199
"6571","uvrA_2","NC_002945.4",77.336,578,113,16,22,590,3985682,3985114,5.02e-89,326
"6572","group_3612","NC_002945.4",98.739,1269,5,3,1,1268,3879600,3878342,0,2244
"6573","group_3613","NC_002945.4",100,362,0,0,1,362,1633785,1634146,0,669
"6574","group_3613","NC_002945.4",99.533,214,1,0,328,541,928362,928149,6.57e-109,390
"6575","group_3613","NC_002945.4",98.582,141,2,0,529,669,928372,928512,1.16e-66,250
"6576","group_3614","NC_002945.4",98.204,167,2,1,1,167,1996865,1997030,3.4e-79,291
"6577","group_1732","NC_002945.4",96.89,1672,44,6,1,1668,3890631,3892298,0,2793
"6578","group_1732","NC_002945.4",99.907,1074,1,0,1483,2556,1092538,1093611,0,1978
"6579","group_1732","NC_002945.4",78.846,1040,149,45,1,976,3889941,3890973,0,636
"6580","group_1732","NC_002945.4",99.408,338,2,0,1,338,3890286,3890623,1.4e-175,614
"6581","PE_PGRS50b~~~PE_PGRS7~~~PE_PGRS7_2~~~PE_PGRS7_1~~~lipY_1","NC_002945.4",99.938,3252,2,0,1846,5097,3890832,3894083,0,5995
"6582","PE_PGRS50b~~~PE_PGRS7~~~PE_PGRS7_2~~~PE_PGRS7_1~~~lipY_1","NC_002945.4",96.287,1616,44,14,453,2057,676164,674554,0,2638
"6583","PE_PGRS50b~~~PE_PGRS7~~~PE_PGRS7_2~~~PE_PGRS7_1~~~lipY_1","NC_002945.4",99.789,473,0,1,1,473,677159,676688,0,867
"6584","PE_PGRS50b~~~PE_PGRS7~~~PE_PGRS7_2~~~PE_PGRS7_1~~~lipY_1","NC_002945.4",80.368,163,28,4,1273,1433,3699642,3699482,7.47e-27,121
"6585","group_1733","NC_002945.4",98.258,976,11,2,1,970,673500,674475,0,1703
"6586","group_1733","NC_002945.4",100,785,0,0,902,1686,1091474,1090690,0,1450
"6587","PE_PGRS7~~~~~~mhpF_2","NC_002945.4",99.291,3948,1,1,1,3948,677159,673239,0,7110
"6588","PE_PGRS7~~~~~~mhpF_2","NC_002945.4",80.368,163,28,4,1816,1976,3699642,3699482,5.78e-27,121
"6589","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",91.894,2714,149,45,1,2650,3888267,3890973,0,3727
"6590","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",99.804,1528,3,0,1609,3136,3890565,3892092,0,2806
"6591","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",99.014,1116,11,0,3091,4206,3892116,3893231,0,2001
"6592","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",100,996,0,0,4186,5181,150192,151187,0,1840
"6593","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",99.505,404,2,0,1609,2012,3890220,3890623,0,736
"6594","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",71.16,638,135,33,82,681,1635539,1634913,1.27e-24,113
"6595","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",71.16,638,135,33,82,681,1639303,1638677,1.27e-24,113
"6596","PE_PGRS23~~~PE_PGRS10_1~~~PE_PGRS55~~~PE_PGRS22_2~~~bag~~~PE_PGRS2~~~PE_PGRS2_1~~~cofG","NC_002945.4",74.886,219,50,5,308,525,2083831,2083617,4.6e-19,95.3
"6597","group_1734","NC_002945.4",100,738,0,0,1,738,2693513,2694250,0,1363
"6598","group_1734","NC_002945.4",99.62,526,2,0,1,526,2422868,2423393,0,961
"6599","group_3616","NC_002945.4",100,387,0,0,3,389,927534,927148,0,715
"6600","group_3616","NC_002945.4",100,359,0,0,398,756,930619,930977,0,664
"6601","pe21_2~~~pe21_1~~~pe21~~~PE_PGRS25~~~PE_PGRS25_1","NC_002945.4",98.505,1070,11,4,452,1520,3759055,3760120,0,1882
"6602","pe21_2~~~pe21_1~~~pe21~~~PE_PGRS25~~~PE_PGRS25_1","NC_002945.4",100,589,0,0,1434,2022,1573803,1573215,0,1088
"6603","pe21_2~~~pe21_1~~~pe21~~~PE_PGRS25~~~PE_PGRS25_1","NC_002945.4",100,472,0,0,1,472,3758349,3758820,0,872
"6604","pe21_2~~~pe21_1~~~pe21~~~PE_PGRS25~~~PE_PGRS25_1","NC_002945.4",77.494,431,84,10,1,426,2409641,2409219,4.65e-65,246
"6605","pe21_2~~~pe21_1~~~pe21~~~PE_PGRS25~~~PE_PGRS25_1","NC_002945.4",75.683,366,74,12,1,360,149571,149927,1.04e-41,169
"6606","group_1737","NC_002945.4",99.79,476,1,0,1,476,3836508,3836983,0,874
"6607","group_1737","NC_002945.4",98.739,476,6,0,1,476,104263,103788,0,846
"6608","group_1737","NC_002945.4",99.555,449,2,0,1,449,1778737,1778289,0,819
"6609","group_1737","NC_002945.4",100,85,0,0,438,522,1769053,1768969,5.61e-39,158
"6610","group_1737","NC_002945.4",94.737,38,0,2,226,263,3043359,3043394,5.85e-09,58.4
"6611","PE_PGRS5~~~PE_PGRS41~~~PE_PGRS41_2~~~PE_PGRS41_1","NC_002945.4",99.95,2011,1,0,1,2011,675854,673844,0,3709
"6612","PE_PGRS5~~~PE_PGRS41~~~PE_PGRS41_2~~~PE_PGRS41_1","NC_002945.4",98.398,874,12,2,1945,2817,362912,363784,0,1535
"6613","PE_PGRS5~~~PE_PGRS41~~~PE_PGRS41_2~~~PE_PGRS41_1","NC_002945.4",98.16,163,0,3,2793,2955,363997,364156,1.87e-75,281
"6614","PE_PGRS5~~~PE_PGRS41~~~PE_PGRS41_2~~~PE_PGRS41_1","NC_002945.4",80.368,163,28,4,511,671,3699642,3699482,4.31e-27,121
"6615","group_1739","NC_002945.4",100,672,0,0,1,672,2852244,2852915,0,1242
"6616","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",96.957,1939,47,9,691,2623,336706,334774,0,3243
"6617","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",82.466,2133,232,75,1560,3621,840643,842704,0,1736
"6618","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",87.923,1093,85,23,2804,3870,841975,843046,0,1243
"6619","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",90.021,952,52,27,1,926,337330,336396,0,1192
"6620","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",75.911,2524,491,81,1,2442,1987826,1985338,0,1184
"6621","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",81.516,1174,162,32,1,1157,340075,338940,0,915
"6622","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",80.773,1139,165,27,1,1103,334433,333313,0,841
"6623","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",74.054,2062,370,106,453,2442,334065,332097,0,691
"6624","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",75.416,1143,220,36,1940,3047,339453,338337,2.24e-140,497
"6625","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",74.307,1370,243,61,36,1322,840352,841695,8.11e-135,479
"6626","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",71.103,2720,568,136,38,2632,925818,928444,1.76e-131,468
"6627","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",75.23,977,177,37,2336,3266,333427,332470,5.02e-112,403
"6628","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",73.88,1049,202,52,328,1352,927370,928370,5.13e-97,353
"6629","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",79.2,500,83,12,1,482,834805,835301,3.11e-89,327
"6630","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",74.654,651,111,35,1561,2169,334106,333468,1.5e-62,239
"6631","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",74.861,541,102,23,1561,2081,339748,339222,2.52e-55,215
"6632","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",81.325,166,28,3,1534,1698,926090,926253,2.62e-30,132
"6633","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",77.253,233,44,9,328,557,837885,838111,3.38e-29,128
"6634","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",73.086,431,78,26,2767,3184,1492070,1491665,2.04e-26,119
"6635","PE_PGRS10~~~PE_PGRS10_2~~~PE_PGRS10_1","NC_002945.4",82.524,103,10,7,2767,2865,1995805,1995903,7.43e-16,84.2
"6636","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",96.793,2027,25,19,456,2459,840724,842733,0,3347
"6637","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",99.672,609,2,0,1,609,840317,840925,0,1114
"6638","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",73.137,2416,503,99,122,2460,925902,928248,0,732
"6639","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",78.229,1107,176,39,36,1099,334398,333314,0,649
"6640","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",78.457,1128,147,56,1622,2709,841975,843046,0,649
"6641","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",73.798,1996,343,98,637,2558,339545,337656,2.47e-178,623
"6642","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",76.062,1295,223,44,1130,2388,333436,332193,1.94e-169,593
"6643","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",78.359,841,141,16,36,857,340040,339222,2.6e-143,507
"6644","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",82.1,581,89,10,36,608,337295,336722,4.38e-136,483
"6645","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",73.785,1152,196,57,328,1450,927370,928444,2.77e-98,357
"6646","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",72.198,1133,219,54,327,1432,335837,334774,8.03e-69,259
"6647","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",76.22,492,91,14,127,605,1492283,1491805,3.76e-62,237
"6648","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",73.05,423,83,24,1585,1993,1492070,1491665,3.95e-27,121
"6649","PE_PGRS10~~~PE_PGRS10_1~~~PE_PGRS10_2","NC_002945.4",82.524,103,10,7,1585,1683,1995805,1995903,5.19e-16,84.2
"6650","group_3617","NC_002945.4",100,406,0,0,1,406,840211,839806,0,750
"6651","group_3617","NC_002945.4",96.822,409,13,0,398,806,840336,840744,0,684
"6652","group_3617","NC_002945.4",81.606,386,69,2,414,798,340040,339656,4.33e-87,318
"6653","group_3617","NC_002945.4",80.964,394,73,2,414,806,334398,334006,7.24e-85,311
"6654","group_3617","NC_002945.4",100,127,0,0,786,912,842920,843046,4.48e-62,235
"6655","group_3617","NC_002945.4",98.039,102,2,0,705,806,841846,841947,7.67e-45,178
"6656","group_3617","NC_002945.4",95.098,102,5,0,705,806,338618,338517,7.72e-40,161
"6657","group_3617","NC_002945.4",93.137,102,7,0,705,806,335837,335736,1.67e-36,150
"6658","group_3617","NC_002945.4",75.325,308,64,7,500,797,925902,926207,1.3e-32,137
"6659","group_3617","NC_002945.4",88.119,101,12,0,706,806,1986249,1986149,1.31e-27,121
"6660","group_3617","NC_002945.4",85.294,102,13,2,706,806,927370,927470,1.32e-22,104
"6661","PE_PGRS38_1~~~PE_PGRS38~~~PE_PGRS38_2","NC_002945.4",99.922,1289,1,0,1,1289,3123196,3124484,0,2375
"6662","PE_PGRS38_1~~~PE_PGRS38~~~PE_PGRS38_2","NC_002945.4",95.876,776,21,5,1164,1929,2408943,2408169,0,1245
"6663","PE_PGRS38_1~~~PE_PGRS38~~~PE_PGRS38_2","NC_002945.4",76.426,263,52,8,340,597,1213299,1213556,3.6e-31,134
"6664","PE_PGRS38_1~~~PE_PGRS38~~~PE_PGRS38_2","NC_002945.4",80,160,29,2,338,497,2083807,2083651,1.31e-25,115
"6665","PE_PGRS38_1~~~PE_PGRS38~~~PE_PGRS38_2","NC_002945.4",94.118,34,2,0,1037,1070,3979260,3979227,1.04e-06,52.8
"6666","group_1743","NC_002945.4",98.487,727,9,2,1,726,2775552,2774827,0,1280
"6667","group_1743","NC_002945.4",95.939,197,3,3,919,1113,1623822,1624015,6.86e-86,315
"6668","PE_PGRS28~~~PE_PGRS27~~~PE_PGRS5~~~PE_PGRS28_1~~~PE_PGRS17~~~PE_PGRS27_2~~~PE_PGRS27_1~~~PE_PGRS14","NC_002945.4",99.103,4236,2,2,1,4209,1635620,1631394,0,7579
"6669","PE_PGRS28~~~PE_PGRS27~~~PE_PGRS5~~~PE_PGRS28_1~~~PE_PGRS17~~~PE_PGRS27_2~~~PE_PGRS27_1~~~PE_PGRS14","NC_002945.4",98.456,1554,6,2,1,1545,1639384,1637840,0,2721
"6670","PE_PGRS28~~~PE_PGRS27~~~PE_PGRS5~~~PE_PGRS28_1~~~PE_PGRS17~~~PE_PGRS27_2~~~PE_PGRS27_1~~~PE_PGRS14","NC_002945.4",76.329,207,39,9,82,283,3888348,3888549,2.23e-21,102
"6671","PE_PGRS28~~~PE_PGRS27~~~PE_PGRS5~~~PE_PGRS28_1~~~PE_PGRS17~~~PE_PGRS27_2~~~PE_PGRS27_1~~~PE_PGRS14","NC_002945.4",72.881,236,58,6,1,233,2084132,2083900,1.35e-13,76.8
"6672","PE_PGRS28~~~PE_PGRS27~~~PE_PGRS5~~~PE_PGRS28_1~~~PE_PGRS17~~~PE_PGRS27_2~~~PE_PGRS27_1~~~PE_PGRS14","NC_002945.4",100,32,0,0,3614,3645,1619172,1619141,1.36e-08,60.2
"6673","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",97.708,1527,32,3,250,1776,1193287,1191764,0,2623
"6674","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",92.124,1422,80,18,1,1403,1190912,1189504,0,1977
"6675","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",99.286,840,6,0,1753,2592,1213935,1214774,0,1519
"6676","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",99.255,537,4,0,2698,3234,1214736,1215272,0,970
"6677","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",85.34,382,47,7,1025,1403,1192188,1191813,4.22e-107,387
"6678","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",74.952,519,108,17,62,569,1657815,1657308,1.63e-56,219
"6679","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",84.034,119,16,2,307,425,1620097,1619982,2.84e-24,111
"6680","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",83.2,125,16,4,305,425,1995776,1995899,1.02e-23,110
"6681","PE_PGRS19~~~PE_PGRS21~~~PE_PGRS47~~~PE_PGRS19_1~~~PE_PGRS61","NC_002945.4",78.761,113,21,3,310,419,1492094,1491982,1.34e-12,73.1
"6682","group_3618","NC_002945.4",100,576,0,0,1,576,1985912,1986487,0,1064
"6683","group_3618","NC_002945.4",100,208,0,0,564,771,676740,676947,3.54e-107,385
"6684","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",99.497,1192,6,0,823,2014,3890565,3891756,0,2169
"6685","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",84.567,1445,152,45,484,1864,3889536,3890973,0,1367
"6686","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",99.222,514,4,0,1,514,3758349,3758862,0,928
"6687","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",99.257,404,3,0,823,1226,3890220,3890623,0,730
"6688","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",97.625,421,7,2,1971,2388,2056462,2056042,0,719
"6689","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",76.712,511,102,14,1,504,2409641,2409141,1.17e-71,268
"6690","PE_PGRS33~~~PE_PGRS33_1~~~PE_PGRS24~~~PE_PGRS33_2","NC_002945.4",75.683,366,74,12,1,360,149571,149927,1.23e-41,169
