Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Host,Collection_Date,BioSampleModel,isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolation_source,strain,collected_by,lat_lon,host_disease,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),sample_type,AssemblyName,sample_name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,title,Alias,INSDC_center_alias,ENA_CHECKLIST,subject_id,Biomaterial_provider,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,spoligotype,ArrayExpress-SPECIES,Genotype,VNTR,host_description,forward_read_length (run),MD5_checksum2 (run),MD5_checksum (run),reverse_read_length (run),REA,external_id,Submitter_Id,passage_history,identified_by,samp_size,common_name,lab_host,host_sex,geographic_location_(country_and/or_sea),host_health_state,host_scientific_name,Host_Age,host_tissue_sampled,doi_location,Description,env_biome,specific_host,env_feature,env_material,isol_growth_condt,num_replicons,ref_biomaterial,accession (run),object_status (run),study (run),analysis_type (exp),analysis_type (run),flowcell_barcode (run),gssr_id (exp),gssr_id (run),instrument_name (run),isolation-source,lane (run),library_type (exp)
SRR7617470,WGS,SAMN09725505,AGRESEARCH,public,SRX4482107,Illumina MiSeq,AgR1770,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1770,SRP155672,PRJNA479921,206189480,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",475,329102855,Bovine,2016,"Microbe\, viral or environmental",AgR1770,New Zealand,Oceania,New Zealand:Karamea,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617476,WGS,SAMN09725792,AGRESEARCH,public,SRX4482101,Illumina MiSeq,AgR1724,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1724,SRP155672,PRJNA479921,294116636,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",480,458582317,Bovine,2016,"Microbe\, viral or environmental",AgR1724,New Zealand,Oceania,New Zealand:Wanaka,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617477,WGS,SAMN09725358,AGRESEARCH,public,SRX4482100,Illumina MiSeq,AgR1723,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1723,SRP155672,PRJNA479921,244734952,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",482,370980449,Bovine,2016,"Microbe\, viral or environmental",AgR1723,New Zealand,Oceania,New Zealand:Barrytown Runanaga,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617479,WGS,SAMN09725659,AGRESEARCH,public,SRX4482098,Illumina MiSeq,AgR1725,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1725,SRP155672,PRJNA479921,261272806,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",483,393893692,Bovine,2016,"Microbe\, viral or environmental",AgR1725,New Zealand,Oceania,New Zealand:Ranfurly,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617491,WGS,SAMN09725666,AGRESEARCH,public,SRX4482086,Illumina MiSeq,AgR16105,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR16105,SRP155672,PRJNA479921,126233370,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",410,223125168,Bovine,2016,"Microbe\, viral or environmental",AgR16105,New Zealand,Oceania,New Zealand:Reefton,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,,,,VNTR136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617492,WGS,SAMN09725760,AGRESEARCH,public,SRX4482085,Illumina MiSeq,AgR16794,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR16794,SRP155672,PRJNA479921,185346185,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",480,265543145,Bovine,2016,"Microbe\, viral or environmental",AgR16794,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617498,WGS,SAMN09725437,AGRESEARCH,public,SRX4482079,Illumina MiSeq,AgR1753,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1753,SRP155672,PRJNA479921,138567707,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",486,223162648,Bovine,2016,"Microbe\, viral or environmental",AgR1753,New Zealand,Oceania,New Zealand:Hastings,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0273,,,VNTR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617499,WGS,SAMN09725392,AGRESEARCH,public,SRX4482078,Illumina MiSeq,AgR1754,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1754,SRP155672,PRJNA479921,191360071,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",481,321575541,Bovine,2016,"Microbe\, viral or environmental",AgR1754,New Zealand,Oceania,New Zealand:Dobson,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617500,WGS,SAMN09725393,AGRESEARCH,public,SRX4482077,Illumina MiSeq,AgR1755,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1755,SRP155672,PRJNA479921,232781996,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",481,394501029,Bovine,2016,"Microbe\, viral or environmental",AgR1755,New Zealand,Oceania,New Zealand:Dobson,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617504,WGS,SAMN09725810,AGRESEARCH,public,SRX4482073,Illumina MiSeq,AgR1751,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1751,SRP155672,PRJNA479921,193031282,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",484,327107499,Bovine,2016,"Microbe\, viral or environmental",AgR1751,New Zealand,Oceania,New Zealand:Westport,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617505,WGS,SAMN09725637,AGRESEARCH,public,SRX4482072,Illumina MiSeq,AgR1752,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1752,SRP155672,PRJNA479921,216513898,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",482,368629550,Bovine,2016,"Microbe\, viral or environmental",AgR1752,New Zealand,Oceania,New Zealand:Otira,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617506,WGS,SAMN09725754,AGRESEARCH,public,SRX4482071,Illumina MiSeq,AgR1757,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1757,SRP155672,PRJNA479921,254764257,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",478,417381121,Bovine,2016,"Microbe\, viral or environmental",AgR1757,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617524,WGS,SAMN09725658,AGRESEARCH,public,SRX4482053,Illumina MiSeq,AgR1660,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1660,SRP155672,PRJNA479921,184420649,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",425,320294465,Bovine,2016,"Microbe\, viral or environmental",AgR1660,New Zealand,Oceania,New Zealand:Ranfurly,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617527,WGS,SAMN09725579,AGRESEARCH,public,SRX4482050,Illumina MiSeq,AgR1661,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1661,SRP155672,PRJNA479921,149830304,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",406,262101998,Bovine,2016,"Microbe\, viral or environmental",AgR1661,New Zealand,Oceania,New Zealand:MtCargill,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617602,WGS,SAMN09725516,AGRESEARCH,public,SRX4481975,Illumina MiSeq,AgR160852,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR160852,SRP155672,PRJNA479921,270348921,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",477,385397087,Bovine,2016,"Microbe\, viral or environmental",AgR160852,New Zealand,Oceania,New Zealand:Kekerengu,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB1504,,,VNTR20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617604,WGS,SAMN09725762,AGRESEARCH,public,SRX4481973,Illumina MiSeq,AgR160792,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR160792,SRP155672,PRJNA479921,328842793,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",474,479881164,Bovine,2016,"Microbe\, viral or environmental",AgR160792,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617632,WGS,SAMN09725560,AGRESEARCH,public,SRX4481945,Illumina MiSeq,AgR1717,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1717,SRP155672,PRJNA479921,268689215,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",485,406717300,Bovine,2016,"Microbe\, viral or environmental",AgR1717,New Zealand,Oceania,New Zealand:Middlemarch,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617648,WGS,SAMN09725636,AGRESEARCH,public,SRX4481929,Illumina MiSeq,AgR1746,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1746,SRP155672,PRJNA479921,202096674,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",484,340098056,Bovine,2016,"Microbe\, viral or environmental",AgR1746,New Zealand,Oceania,New Zealand:Otira,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617649,WGS,SAMN09725675,AGRESEARCH,public,SRX4481928,Illumina MiSeq,AgR1745,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1745,SRP155672,PRJNA479921,242313005,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",483,408951616,Bovine,2016,"Microbe\, viral or environmental",AgR1745,New Zealand,Oceania,New Zealand:Runanga,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617650,WGS,SAMN09725753,AGRESEARCH,public,SRX4481927,Illumina MiSeq,AgR1744,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1744,SRP155672,PRJNA479921,197743536,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",484,334185206,Bovine,2016,"Microbe\, viral or environmental",AgR1744,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617651,WGS,SAMN09725377,AGRESEARCH,public,SRX4481926,Illumina MiSeq,AgR1743,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1743,SRP155672,PRJNA479921,253666755,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",481,420948191,Bovine,2016,"Microbe\, viral or environmental",AgR1743,New Zealand,Oceania,New Zealand:Christchurch,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617698,WGS,SAMN09725391,AGRESEARCH,public,SRX4482386,Illumina MiSeq,AgR1706,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1706,SRP155672,PRJNA479921,320734342,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",479,528662908,Bovine,2016,"Microbe\, viral or environmental",AgR1706,New Zealand,Oceania,New Zealand:Dobson,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617703,WGS,SAMN09725502,AGRESEARCH,public,SRX4482381,Illumina MiSeq,AgR1701,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1701,SRP155672,PRJNA479921,302425415,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",483,505702366,Bovine,2016,"Microbe\, viral or environmental",AgR1701,New Zealand,Oceania,New Zealand:Karamea,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617756,WGS,SAMN09725761,AGRESEARCH,public,SRX4482328,Illumina MiSeq,AgR160791,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR160791,SRP155672,PRJNA479921,331501267,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",480,469481576,Bovine,2016,"Microbe\, viral or environmental",AgR160791,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617757,WGS,SAMN09725506,AGRESEARCH,public,SRX4482327,Illumina MiSeq,AgR160775,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR160775,SRP155672,PRJNA479921,252595316,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",484,358294059,Bovine,2016,"Microbe\, viral or environmental",AgR160775,New Zealand,Oceania,New Zealand:Karamea,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617776,WGS,SAMN09725763,AGRESEARCH,public,SRX4482308,Illumina MiSeq,AgR1606931,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1606931,SRP155672,PRJNA479921,307595147,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",479,437529054,Bovine,2016,"Microbe\, viral or environmental",AgR1606931,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617777,WGS,SAMN09725764,AGRESEARCH,public,SRX4482307,Illumina MiSeq,AgR1607381,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1607381,SRP155672,PRJNA479921,314878261,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",482,449267939,Bovine,2016,"Microbe\, viral or environmental",AgR1607381,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617809,WGS,SAMN09725575,AGRESEARCH,public,SRX4482275,Illumina MiSeq,AgR1684,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1684,SRP155672,PRJNA479921,141046286,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",383,250721483,Bovine,2016,"Microbe\, viral or environmental",AgR1684,New Zealand,Oceania,New Zealand:MtAlgidus,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617813,WGS,SAMN09725400,AGRESEARCH,public,SRX4482271,Illumina MiSeq,AgR1689,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1689,SRP155672,PRJNA479921,251100350,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",376,411590365,Bovine,2016,"Microbe\, viral or environmental",AgR1689,New Zealand,Oceania,New Zealand:Dunedin,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0054,,,VNTR135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617814,WGS,SAMN09725501,AGRESEARCH,public,SRX4482270,Illumina MiSeq,AgR1687,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1687,SRP155672,PRJNA479921,211795238,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",388,337340977,Bovine,2016,"Microbe\, viral or environmental",AgR1687,New Zealand,Oceania,New Zealand:Karamea,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617815,WGS,SAMN09725390,AGRESEARCH,public,SRX4482269,Illumina MiSeq,AgR1686,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1686,SRP155672,PRJNA479921,119661101,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",370,210439172,Bovine,2016,"Microbe\, viral or environmental",AgR1686,New Zealand,Oceania,New Zealand:Dobson,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617816,WGS,SAMN09725483,AGRESEARCH,public,SRX4482268,Illumina MiSeq,AgR1685,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1685,SRP155672,PRJNA479921,92065552,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",349,163069169,Bovine,2016,"Microbe\, viral or environmental",AgR1685,New Zealand,Oceania,New Zealand:Kaikoura,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB1504,,,VNTR20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617819,WGS,SAMN09725757,AGRESEARCH,public,SRX4482265,Illumina MiSeq,AgR1766,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1766,SRP155672,PRJNA479921,179743191,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",487,289899810,Bovine,2016,"Microbe\, viral or environmental",AgR1766,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617820,WGS,SAMN09725756,AGRESEARCH,public,SRX4482264,Illumina MiSeq,AgR1765,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1765,SRP155672,PRJNA479921,222666486,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",487,366732731,Bovine,2016,"Microbe\, viral or environmental",AgR1765,New Zealand,Oceania,New Zealand:Waikato,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617842,WGS,SAMN09725503,AGRESEARCH,public,SRX4482242,Illumina MiSeq,AgR1732,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1732,SRP155672,PRJNA479921,216261142,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",485,332578925,Bovine,2016,"Microbe\, viral or environmental",AgR1732,New Zealand,Oceania,New Zealand:Karamea,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617844,WGS,SAMN09725665,AGRESEARCH,public,SRX4482240,Illumina MiSeq,AgR1730,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1730,SRP155672,PRJNA479921,217001562,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",485,318990819,Bovine,2016,"Microbe\, viral or environmental",AgR1730,New Zealand,Oceania,New Zealand:Reefton,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617847,WGS,SAMN09725504,AGRESEARCH,public,SRX4482237,Illumina MiSeq,AgR1733,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1733,SRP155672,PRJNA479921,169540590,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",487,255110186,Bovine,2016,"Microbe\, viral or environmental",AgR1733,New Zealand,Oceania,New Zealand:Karamea,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617848,WGS,SAMN09725809,AGRESEARCH,public,SRX4482236,Illumina MiSeq,AgR1734,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1734,SRP155672,PRJNA479921,201885631,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",485,298071284,Bovine,2016,"Microbe\, viral or environmental",AgR1734,New Zealand,Oceania,New Zealand:Westport,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617849,WGS,SAMN09725653,AGRESEARCH,public,SRX4482235,Illumina MiSeq,AgR1737,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1737,SRP155672,PRJNA479921,306698329,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",483,467670194,Bovine,2016,"Microbe\, viral or environmental",AgR1737,New Zealand,Oceania,New Zealand:Port Chalmers,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0140,,,VNTR103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7617850,WGS,SAMN09725532,AGRESEARCH,public,SRX4482234,Illumina MiSeq,AgR1738,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-11-01T00:00:00Z,AgR1738,SRP155672,PRJNA479921,164796686,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",486,276235268,Bovine,2016,"Microbe\, viral or environmental",AgR1738,New Zealand,Oceania,New Zealand:Kumara,tissue,,,,,,,culture,,,,,,,,,,,,,AgResearch/OSPRI,,,SB0130,,,VNTR59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
