qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
group_1593,NC_002945.4,100,1083,0,0,1,1083,2665282,2666364,0,2001
hycD,NC_002945.4,100,951,0,0,1,951,92363,93313,0,1757
lprA,NC_002945.4,99.864,735,1,0,1,735,1422303,1421569,0,1352
group_1595,NC_002945.4,100,360,0,0,1,360,430721,431080,0,665
group_1595,NC_002945.4,85.794,359,49,2,3,360,432100,432457,7.46E-106,379
group_1595,NC_002945.4,84.916,358,54,0,3,360,433462,433819,7.51E-101,363
group_1595,NC_002945.4,87.584,298,28,3,63,360,429385,429673,4.55E-93,337
group_1595,NC_002945.4,83.429,175,25,4,4,176,432131,432303,1.06E-39,159
group_1595,NC_002945.4,82.4,125,22,0,83,207,427779,427903,1.08E-24,110
group_1595,NC_002945.4,81.373,102,19,0,259,360,433748,433849,6.55E-17,84.2
group_1595,NC_002945.4,81.111,90,14,1,98,187,3718729,3718815,1.83E-12,69.4
group_1595,NC_002945.4,87.037,54,7,0,289,342,433718,433771,3.07E-10,62.1
group_1596,NC_002945.4,92.819,2270,111,36,1021,3261,3878273,3880519,0,3241
group_1596,NC_002945.4,97.889,1137,16,5,1,1130,1620421,1619286,0,1960
group_1596,NC_002945.4,72.669,472,95,19,118,578,1492292,1491844,1.03E-28,126
group_1596,NC_002945.4,72.112,502,110,20,35,524,1995497,1995980,3.71E-28,124
group_1596,NC_002945.4,84.034,119,16,2,325,440,1190606,1190488,2.89E-24,111
group_1596,NC_002945.4,84.034,119,16,2,325,440,1193230,1193112,2.89E-24,111
higA1,NC_002945.4,100,400,0,0,1,400,2198182,2198581,0,739
higA1,NC_002945.4,100,84,0,0,400,483,2198849,2198932,1.86E-38,156
espB~~~espB_1~~~espB_2,NC_002945.4,100,1383,0,0,1,1383,4302702,4301320,0,2555
group_1600,NC_002945.4,100,1953,0,0,1,1953,3762371,3764323,0,3607
higA2_1,NC_002945.4,100,276,0,0,1,276,3512383,3512658,2.60E-145,510
higA2_1,NC_002945.4,100,97,0,0,273,369,3082772,3082676,8.33E-46,180
group_1601,NC_002945.4,99.928,1382,1,0,348,1729,1447560,1446179,0,2547
group_1601,NC_002945.4,100,350,0,0,1,350,1445169,1445518,0,647
group_1601,NC_002945.4,100,317,0,0,1730,2046,1447561,1447877,2.44E-167,586
group_2332,NC_002945.4,99.93,1434,1,0,1,1434,29702,31135,0,2643
group_1607,NC_002945.4,98.847,1301,15,0,41,1341,3341647,3340347,0,2320
group_1607,NC_002945.4,100,628,0,0,1,628,3339303,3338676,0,1160
group_1607,NC_002945.4,97.351,453,12,0,889,1341,3338418,3337966,0,771
group_1607,NC_002945.4,76.053,451,100,5,49,495,350952,351398,1.11E-59,228
group_1607,NC_002945.4,74.138,522,121,13,44,558,340370,340884,1.87E-52,204
group_1604,NC_002945.4,100,431,0,0,1,431,834814,835244,0,797
group_1604,NC_002945.4,79.405,437,81,7,13,446,2057526,2057096,8.86E-82,300
group_1604,NC_002945.4,78.344,471,84,10,1,468,337321,336866,1.92E-78,289
group_1604,NC_002945.4,78.366,453,84,10,1,452,340066,339627,3.21E-76,281
group_1604,NC_002945.4,78.704,432,78,10,1,431,334424,334006,1.49E-74,276
group_1604,NC_002945.4,99.13,115,1,0,411,525,1386375,1386261,5.53E-54,207
espE~~~~~~espE_1~~~espE_2,NC_002945.4,100,1257,0,0,1,1257,4280954,4282210,0,2322
group_1606,NC_002945.4,100,1113,0,0,1,1113,2020150,2021262,0,2056
group_1606,NC_002945.4,99.462,558,2,1,20,577,2023290,2023846,0,1013
group_1606,NC_002945.4,96.691,272,7,2,611,881,2023836,2024106,5.01E-127,451
mycP4,NC_002945.4,100,1374,0,0,1,1374,3821860,3823233,0,2538
group_1608,NC_002945.4,100,822,0,0,1,822,2793646,2794467,0,1519
esxF_1~~~esxF_2,NC_002945.4,100,93,0,0,1,93,4329185,4329093,2.93E-44,172
group_1609,NC_002945.4,100,1207,0,0,489,1695,2210040,2211246,0,2230
group_1609,NC_002945.4,100,503,0,0,1,503,3758349,3758851,0,929
group_1609,NC_002945.4,76.863,510,101,14,1,503,2409641,2409142,6.42E-73,272
group_1609,NC_002945.4,75.683,366,74,12,1,360,149571,149927,8.67E-42,169
esxB,NC_002945.4,99.524,210,1,0,169,378,4293099,4293308,6.07E-107,383
esxB,NC_002945.4,100,177,0,0,1,177,4294384,4294208,2.88E-90,327
group_2406,NC_002945.4,98.525,339,5,0,1,339,1218499,1218837,7.76E-172,599
group_2406,NC_002945.4,99.495,198,1,0,325,522,4293950,4293753,3.98E-100,361
rpfA_2~~~rpfA,NC_002945.4,99.813,535,0,1,811,1344,965546,965012,0,981
rpfA_2~~~rpfA,NC_002945.4,99.582,478,2,0,1,478,965995,965518,0,872
rpfA_2~~~rpfA,NC_002945.4,92.991,214,12,1,673,886,965515,965305,3.87E-84,309
rpfA_2~~~rpfA,NC_002945.4,91.566,166,11,1,553,718,965515,965353,4.01E-59,226
group_1611,NC_002945.4,99.505,202,1,0,132,333,726549,726750,1.49E-102,368
pal~~~arfA_1~~~arfA_2~~~arfA,NC_002945.4,100,981,0,0,1,981,1003277,1004257,0,1812
group_1612,NC_002945.4,97,600,11,4,1,593,2084132,2083533,0,1002
group_1612,NC_002945.4,99.796,489,1,0,1111,1599,2083220,2082732,0,898
group_1612,NC_002945.4,99.573,468,2,0,667,1134,2083613,2083146,0,854
group_1612,NC_002945.4,74.886,219,50,5,302,516,3888574,3888791,1.41E-19,95.3
group_1612,NC_002945.4,72.881,236,58,6,1,233,1635620,1635388,5.09E-14,76.8
group_1612,NC_002945.4,72.881,236,58,6,1,233,1639384,1639152,5.09E-14,76.8
group_1612,NC_002945.4,97.222,36,1,0,465,500,2766921,2766886,1.43E-09,62.1
group_1612,NC_002945.4,90.909,44,2,2,474,516,1632171,1632129,1.84E-08,58.4
group_1613,NC_002945.4,97.386,153,4,0,4,156,334285,334437,1.13E-70,261
group_1613,NC_002945.4,97.386,153,4,0,4,156,339927,340079,1.13E-70,261
group_1613,NC_002945.4,93.59,156,10,0,1,156,337179,337334,2.46E-62,233
namA,NC_002945.4,99.916,1191,1,0,1,1191,3729283,3730473,0,2194
group_1618,NC_002945.4,96.535,3867,124,10,1984,5847,3705517,3701658,0,6390
group_1618,NC_002945.4,98.919,3054,33,0,1,3054,3711130,3708077,0,5457
group_1618,NC_002945.4,86.766,1549,198,6,7,1550,3725035,3723489,0,1718
group_1618,NC_002945.4,80.516,1550,266,24,3552,5098,3716157,3714641,0,1157
group_1618,NC_002945.4,81.854,1284,218,12,1982,3258,3717708,3716433,0,1066
group_1618,NC_002945.4,79.832,1309,254,9,1744,3047,3723286,3721983,0,946
group_1618,NC_002945.4,81.979,1071,185,8,1981,3047,3715949,3714883,0,902
group_1618,NC_002945.4,80.15,1068,185,14,1993,3054,3721276,3720230,0,773
group_1618,NC_002945.4,86.696,684,88,3,2364,3045,3703333,3702651,0,756
group_1618,NC_002945.4,85.859,693,95,3,4172,4863,3708767,3708077,0,734
group_1618,NC_002945.4,84.844,706,99,8,4151,4854,3705159,3704460,0,704
group_1618,NC_002945.4,81.328,723,123,11,593,1310,3705173,3704458,4.23E-164,577
group_1618,NC_002945.4,81.311,717,126,8,4113,4827,3706978,3706268,1.52E-163,575
group_1618,NC_002945.4,76.182,1079,243,13,1993,3064,3693084,3692013,5.51E-158,556
group_1618,NC_002945.4,80.866,716,124,11,605,1312,3717352,3716642,2.56E-156,551
group_1618,NC_002945.4,83.659,563,84,8,5289,5847,3714450,3713892,5.59E-148,523
group_1618,NC_002945.4,82.556,579,99,2,713,1290,3706836,3706259,1.57E-143,508
group_1618,NC_002945.4,81.25,560,100,5,4195,4751,3720884,3720327,3.46E-125,448
group_1618,NC_002945.4,85.902,305,37,3,5549,5847,3691331,3691027,7.87E-87,320
group_1618,NC_002945.4,80,120,24,0,4713,4832,375767,375648,2.42E-17,89.8
group_1618,NC_002945.4,73.932,234,55,4,5533,5763,3707389,3707159,2.42E-17,89.8
aroE_2~~~aroE,NC_002945.4,100,783,0,0,1,783,2843852,2843070,0,1447
eccB2_2~~~eccB2_1~~~eccB2,NC_002945.4,99.908,1091,0,1,861,1950,4318286,4317196,0,2008
eccB2_2~~~eccB2_1~~~eccB2,NC_002945.4,100,862,0,0,1,862,4320310,4319449,0,1592
group_1620,NC_002945.4,100,1256,0,0,1,1256,131420,132675,0,2320
group_1620,NC_002945.4,98.906,823,0,1,1248,2061,3897070,3897892,0,1461
group_2229,NC_002945.4,99.932,2955,1,1,1,2955,68610,71563,0,5445
group_1621,NC_002945.4,100,927,0,0,1,927,701508,702434,0,1712
cysA,NC_002945.4,100,1039,0,0,1,1039,2667444,2666406,0,1919
cysA,NC_002945.4,100,85,0,0,1038,1122,2140445,2140529,1.23E-38,158
group_1622,NC_002945.4,97.844,603,13,0,1,603,432512,433114,0,1042
group_1622,NC_002945.4,95.745,47,2,0,1,47,429728,429774,1.88E-14,76.8
ddpX,NC_002945.4,99.868,759,1,0,1,759,935499,936257,0,1397
group_1623,NC_002945.4,100,297,0,0,1,297,2196530,2196234,4.37E-157,549
mhpF_1~~~mhpF~~~mhpF_2,NC_002945.4,99.781,912,2,0,1,912,3922128,3921217,0,1674
frc,NC_002945.4,100,2337,0,0,1,2337,2107759,2110095,0,4316
group_1624,NC_002945.4,99.075,2378,10,5,1609,3986,3890565,3892930,0,4259
group_1624,NC_002945.4,91.894,2714,149,45,1,2650,3888267,3890973,0,3727
group_1624,NC_002945.4,99.47,1509,8,0,3871,5379,1632902,1631394,0,2743
group_1624,NC_002945.4,99.505,404,2,0,1609,2012,3890220,3890623,0,736
group_1624,NC_002945.4,71.16,638,135,33,82,681,1635539,1634913,1.32E-24,113
group_1624,NC_002945.4,71.16,638,135,33,82,681,1639303,1638677,1.32E-24,113
group_1624,NC_002945.4,74.886,219,50,5,308,525,2083831,2083617,4.78E-19,95.3
group_1624,NC_002945.4,100,32,0,0,4784,4815,1619172,1619141,1.74E-08,60.2
moaA_2~~~moaA1_2,NC_002945.4,100,813,0,0,1,813,3438741,3439553,0,1502
moaA_2~~~moaA1_2,NC_002945.4,100,575,0,0,815,1389,3441674,3442248,0,1062
ychF_1~~~ychF_2~~~ychF,NC_002945.4,100,1074,0,0,1,1074,1239654,1240727,0,1984
group_1625,NC_002945.4,99.077,4119,2,2,1,4119,3876605,3880687,0,7363
group_1628,NC_002945.4,100,753,0,0,1,753,2319140,2318388,0,1391
group_1629,NC_002945.4,99.818,1646,3,0,1906,3551,2160676,2159031,0,3024
group_1629,NC_002945.4,99.818,1644,3,0,1,1644,2163388,2161745,0,3020
group_1629,NC_002945.4,98.498,932,14,0,3752,4683,2158554,2157623,0,1644
group_1629,NC_002945.4,97.36,909,24,0,3397,4305,2159047,2158139,0,1546
group_1629,NC_002945.4,99.615,779,3,0,1384,2162,2161573,2160795,0,1423
group_1629,NC_002945.4,90.614,554,52,0,3752,4305,2158623,2158070,0,736
group_1629,NC_002945.4,92.165,485,38,0,3752,4236,2158485,2158001,0,686
group_1629,NC_002945.4,91.959,485,39,0,3821,4305,2158692,2158208,0,680
group_1629,NC_002945.4,90.385,416,40,0,3890,4305,2158692,2158277,2.65E-155,547
group_1629,NC_002945.4,90.144,416,41,0,3752,4167,2158416,2158001,1.24E-153,542
group_1629,NC_002945.4,94.236,347,20,0,3752,4098,2158347,2158001,2.67E-150,531
group_1629,NC_002945.4,91.354,347,30,0,3959,4305,2158692,2158346,1.27E-133,475
group_1629,NC_002945.4,98.851,261,3,0,1384,1644,2161861,2161601,7.65E-131,466
group_1629,NC_002945.4,98.467,261,4,0,1384,1644,2161789,2161529,3.56E-129,460
group_1629,NC_002945.4,98.467,261,4,0,1384,1644,2161933,2161673,3.56E-129,460
group_1629,NC_002945.4,98.833,257,3,0,1906,2162,2160751,2160495,1.28E-128,459
group_1629,NC_002945.4,98.833,257,3,0,1906,2162,2160826,2160570,1.28E-128,459
group_1629,NC_002945.4,98.833,257,3,0,1906,2162,2160901,2160645,1.28E-128,459
group_1629,NC_002945.4,98.833,257,3,0,1906,2162,2160976,2160720,1.28E-128,459
group_1629,NC_002945.4,97.701,261,6,0,1384,1644,2161645,2161385,7.70E-126,449
group_1629,NC_002945.4,97.701,261,6,0,1384,1644,2161717,2161457,7.70E-126,449
group_1629,NC_002945.4,88.129,278,33,0,3752,4029,2158278,2158001,2.91E-90,331
group_1629,NC_002945.4,88.129,278,33,0,4028,4305,2158692,2158415,2.91E-90,331
group_1629,NC_002945.4,97.884,189,4,0,1384,1572,2161501,2161313,3.77E-89,327
group_1629,NC_002945.4,97.354,189,5,0,1456,1644,2162005,2161817,1.75E-87,322
group_1629,NC_002945.4,98.352,182,3,0,1906,2087,2160601,2160420,6.30E-87,320
group_1629,NC_002945.4,98.352,182,3,0,1981,2162,2161051,2160870,6.30E-87,320
group_1629,NC_002945.4,78.599,514,75,17,778,1260,426387,425878,4.90E-83,307
group_1629,NC_002945.4,90.909,209,19,0,3752,3960,2158209,2158001,2.97E-75,281
group_1629,NC_002945.4,90.909,209,19,0,4097,4305,2158692,2158484,2.97E-75,281
group_1629,NC_002945.4,98.71,155,2,0,3397,3551,2159116,2158962,1.38E-73,276
group_1629,NC_002945.4,95.726,117,5,0,1384,1500,2161429,2161313,1.85E-47,189
group_1629,NC_002945.4,95.726,117,5,0,1528,1644,2162005,2161889,1.85E-47,189
group_1629,NC_002945.4,97.196,107,3,0,1906,2012,2160526,2160420,3.10E-45,182
group_1629,NC_002945.4,97.196,107,3,0,2056,2162,2161051,2160945,3.10E-45,182
group_1629,NC_002945.4,87.143,140,18,0,3752,3891,2158140,2158001,1.45E-38,159
group_1629,NC_002945.4,87.143,140,18,0,4166,4305,2158692,2158553,1.45E-38,159
group_1629,NC_002945.4,97.674,86,2,0,3397,3482,2158978,2158893,3.15E-35,148
group_1629,NC_002945.4,97.674,86,2,0,3466,3551,2159185,2159100,3.15E-35,148
group_1629,NC_002945.4,85.714,70,8,2,3060,3128,3718553,3718485,1.95E-12,73.1
aac,NC_002945.4,100,546,0,0,1,546,313179,312634,0,1009
group_1630,NC_002945.4,99.913,1147,1,0,705,1851,1092465,1093611,0,2113
group_1630,NC_002945.4,99.189,740,6,0,1,740,1096930,1096191,0,1334
group_1630,NC_002945.4,97.785,632,13,1,1,631,2916862,2916231,0,1088
group_1630,NC_002945.4,89.036,529,44,8,1,516,1094835,1094308,0,643
PPE3_1~~~PPE3,NC_002945.4,99.629,1617,0,1,1,1617,340366,341976,0,2948
PPE3_1~~~PPE3,NC_002945.4,79.259,540,105,7,10,546,307857,307322,2.11E-102,370
PPE3_1~~~PPE3,NC_002945.4,74.181,519,120,13,8,519,3339257,3338746,2.26E-52,204
PPE3_1~~~PPE3,NC_002945.4,74.181,519,120,13,8,519,3341641,3341130,2.26E-52,204
group_1634,NC_002945.4,100,822,0,0,1,822,2560678,2559857,0,1519
group_1632,NC_002945.4,100,421,0,0,1,421,986436,986016,0,778
group_1632,NC_002945.4,100,113,0,0,419,531,985621,985509,1.55E-54,209
group_1633,NC_002945.4,99.585,241,1,0,1,241,1624453,1624213,4.17E-124,440
group_1633,NC_002945.4,100,213,0,0,229,441,1624255,1624043,3.29E-110,394
kdpD,NC_002945.4,100,2583,0,0,1,2583,1152161,1149579,0,4771
group_1635,NC_002945.4,100,675,0,0,1,675,1075581,1074907,0,1247
group_1636,NC_002945.4,100,596,0,0,1,596,3983484,3984079,0,1101
group_1636,NC_002945.4,100,268,0,0,585,852,3984334,3984067,1.74E-140,496
group_2350,NC_002945.4,97.661,342,8,0,1,342,2160120,2160461,1.08E-168,588
group_2350,NC_002945.4,100,60,0,0,283,342,2160477,2160536,2.84E-25,111
group_2350,NC_002945.4,100,60,0,0,283,342,2160552,2160611,2.84E-25,111
group_2350,NC_002945.4,100,60,0,0,283,342,2160627,2160686,2.84E-25,111
group_2350,NC_002945.4,100,60,0,0,283,342,2160702,2160761,2.84E-25,111
group_2350,NC_002945.4,100,60,0,0,283,342,2160777,2160836,2.84E-25,111
group_2350,NC_002945.4,100,60,0,0,283,342,2160852,2160911,2.84E-25,111
group_2350,NC_002945.4,100,60,0,0,283,342,2160927,2160986,2.84E-25,111
crt_2,NC_002945.4,100,876,0,0,1,876,3745794,3746669,0,1618
cobQ_2~~~PPE2~~~PPE2_1~~~PPE2_2,NC_002945.4,100,1671,0,0,1,1671,307872,306202,0,3086
cobQ_2~~~PPE2~~~PPE2_1~~~PPE2_2,NC_002945.4,79.259,540,105,7,16,551,340375,340911,2.18E-102,370
group_1638,NC_002945.4,100,3252,0,0,1561,4812,3890832,3894083,0,6006
group_1638,NC_002945.4,89.46,2372,193,37,1,2330,3888267,3890623,0,2942
group_1638,NC_002945.4,71.003,638,136,33,82,681,1635539,1634913,5.49E-23,108
group_1638,NC_002945.4,71.003,638,136,33,82,681,1639303,1638677,5.49E-23,108
group_1638,NC_002945.4,74.886,219,50,5,308,525,2083831,2083617,4.27E-19,95.3
group_1640,NC_002945.4,96.973,1652,46,4,1,1650,4024456,4026105,0,2771
group_1641,NC_002945.4,100,1074,0,0,1,1074,1285529,1284456,0,1984
frdC~~~frdB_2~~~~~~frdD,NC_002945.4,99.734,1503,0,1,1,1503,1747859,1749357,0,2750
group_1644,NC_002945.4,99.923,1303,0,1,1,1303,2142272,2140971,0,2399
group_1644,NC_002945.4,100,433,0,0,1296,1728,2140803,2140371,0,800
group_1174,NC_002945.4,99.312,436,0,3,1,434,1387949,1387515,0,785
group_1174,NC_002945.4,99.497,199,1,0,411,609,2140740,2140938,1.30E-100,363
group_1177,NC_002945.4,97.471,435,8,3,36,469,335252,334820,0,739
group_1177,NC_002945.4,87.967,241,20,8,361,594,2140738,2140976,1.70E-74,276
group_1648,NC_002945.4,99.29,1550,7,4,34,1581,927585,926038,0,2798
group_1648,NC_002945.4,74.398,1039,196,44,512,1525,928340,927347,9.53E-106,381
group_1648,NC_002945.4,75.054,926,149,53,401,1288,927119,926238,5.78E-98,355
group_1648,NC_002945.4,79.808,312,55,7,1220,1525,840930,840621,2.20E-57,220
group_1648,NC_002945.4,74.831,445,89,18,1070,1502,339315,339748,3.73E-45,180
group_1648,NC_002945.4,89.189,111,11,1,1393,1502,333996,334106,2.28E-32,137
group_1650,NC_002945.4,92.287,376,23,6,6,378,3696789,3697161,7.37E-151,529
group_1653,NC_002945.4,100,1548,0,0,1,1548,205423,206970,0,2859
group_1654,NC_002945.4,99.728,3306,9,0,1948,5253,3890778,3894083,0,6056
group_1654,NC_002945.4,99.443,1975,2,1,1,1966,3888267,3890241,0,3578
group_1654,NC_002945.4,97.275,367,1,1,1609,1966,3890220,3890586,2.90E-175,614
group_1654,NC_002945.4,97.275,367,1,1,1609,1966,3890565,3890931,2.90E-175,614
group_1654,NC_002945.4,71.16,638,135,33,82,681,1635539,1634913,1.29E-24,113
group_1654,NC_002945.4,71.16,638,135,33,82,681,1639303,1638677,1.29E-24,113
group_1654,NC_002945.4,74.886,219,50,5,308,525,2083831,2083617,4.66E-19,95.3
group_1655,NC_002945.4,99.27,3289,21,1,1788,5073,3698380,3695092,0,5938
group_1655,NC_002945.4,98.644,1918,13,4,1,1916,3878438,3880344,0,3386
group_1656,NC_002945.4,100,1146,0,0,1,1146,2454090,2452945,0,2117
espK~~~espK_1~~~espK_2,NC_002945.4,99.599,2244,0,1,1,2244,4300559,4298325,0,4085
group_1658,NC_002945.4,98.59,851,8,4,748,1595,1634479,1633630,0,1502
group_1658,NC_002945.4,98.675,830,2,1,2138,2958,1632223,1631394,0,1463
group_1658,NC_002945.4,95.745,705,27,2,1558,2259,1632851,1632147,0,1133
group_1658,NC_002945.4,100,419,0,0,1,419,1635620,1635202,0,774
group_1658,NC_002945.4,100,419,0,0,1,419,1639384,1638966,0,774
group_1658,NC_002945.4,98.734,395,4,1,397,791,1638762,1638369,0,701
group_1658,NC_002945.4,95.37,432,7,5,748,1167,1638270,1637840,0,675
group_1658,NC_002945.4,98.575,351,5,0,441,791,1634928,1634578,9.71E-178,621
group_1658,NC_002945.4,76.329,207,39,9,82,283,3888348,3888549,1.56E-21,102
group_1658,NC_002945.4,72.881,236,58,6,1,233,2084132,2083900,9.48E-14,76.8
group_1658,NC_002945.4,100,32,0,0,2372,2403,1619172,1619141,9.55E-09,60.2
group_1663,NC_002945.4,99.102,1337,7,4,1314,2649,1986415,1985083,0,2398
group_1663,NC_002945.4,100,1103,0,0,1,1103,1995463,1996565,0,2037
group_1663,NC_002945.4,97.697,304,5,2,1080,1383,1986877,1986576,9.07E-148,521
group_1663,NC_002945.4,73.995,423,101,8,49,468,1492361,1491945,6.33E-40,163
group_1663,NC_002945.4,72.112,502,110,20,35,518,1620387,1619898,2.99E-28,124
group_1663,NC_002945.4,83.2,125,16,4,314,437,1190608,1190488,8.36E-24,110
group_1663,NC_002945.4,82.4,125,17,4,314,437,1193232,1193112,3.89E-22,104
group_1663,NC_002945.4,82,100,16,2,343,441,332990,332892,5.07E-16,84.2
group_1663,NC_002945.4,82.524,103,10,7,343,441,841850,841948,5.07E-16,84.2
PE_PGRS5,NC_002945.4,99.276,1519,11,0,1,1519,362336,363854,0,2745
PE_PGRS5,NC_002945.4,99.795,975,2,0,1462,2436,1638193,1637219,0,1790
PE_PGRS5,NC_002945.4,93.979,382,14,4,2337,2709,1637378,1636997,3.27E-162,569
PE_PGRS5,NC_002945.4,96.045,354,5,1,1462,1815,1634402,1634058,1.17E-161,568
PE_PGRS5,NC_002945.4,76.361,698,141,20,2,687,1574572,1573887,3.58E-97,353
group_2407,NC_002945.4,90.208,337,16,12,121,453,362874,362551,4.32E-119,424
group_2407,NC_002945.4,81.224,245,40,6,199,440,1574104,1574345,1.33E-49,193
group_1664,NC_002945.4,99.103,4236,2,2,1,4209,1635620,1631394,0,7579
group_1664,NC_002945.4,98.456,1554,6,2,1,1545,1639384,1637840,0,2721
group_1664,NC_002945.4,76.329,207,39,9,82,283,3888348,3888549,2.23E-21,102
group_1664,NC_002945.4,72.881,236,58,6,1,233,2084132,2083900,1.35E-13,76.8
group_1664,NC_002945.4,100,32,0,0,3614,3645,1619172,1619141,1.36E-08,60.2
pafA_1,NC_002945.4,99.881,2517,3,0,2,2518,676276,673760,0,4632
pafA_1,NC_002945.4,100,743,0,0,2501,3243,2343725,2342983,0,1373
pafA_1,NC_002945.4,80.368,163,28,4,934,1094,3699642,3699482,4.74E-27,121
group_2268,NC_002945.4,100,203,0,0,230,432,4293955,4293753,1.17E-104,375
group_2268,NC_002945.4,97.842,139,3,0,1,139,1879744,1879882,4.44E-64,241
group_1668,NC_002945.4,100,1881,0,0,1,1881,3736507,3738387,0,3474
group_1669,NC_002945.4,98.505,1070,11,4,452,1520,3759055,3760120,0,1882
group_1669,NC_002945.4,100,589,0,0,1434,2022,1573803,1573215,0,1088
group_1669,NC_002945.4,100,472,0,0,1,472,3758349,3758820,0,872
group_1669,NC_002945.4,77.494,431,84,10,1,426,2409641,2409219,4.65E-65,246
group_1669,NC_002945.4,75.683,366,74,12,1,360,149571,149927,1.04E-41,169
group_1670,NC_002945.4,98.199,2332,40,2,1,2331,2934314,2931984,0,4072
mfd_1,NC_002945.4,99.479,4989,10,3,1,4983,2777444,2772466,0,9055
mfd_1,NC_002945.4,75.988,683,129,29,10,671,2768588,2767920,6.71E-87,320
group_1673,NC_002945.4,99.457,1290,7,0,799,2088,3884001,3882712,0,2344
group_1673,NC_002945.4,96.085,1277,37,11,2108,3379,3882740,3881472,0,2069
group_1673,NC_002945.4,96.9,871,9,1,1,853,3884352,3883482,0,1443
group_1673,NC_002945.4,99.849,662,1,0,3176,3837,3881594,3880933,0,1218
group_1673,NC_002945.4,99.526,633,3,0,3176,3808,3895530,3894898,0,1153
group_1673,NC_002945.4,78.811,1194,199,43,2213,3379,3896574,3895408,0,754
group_1673,NC_002945.4,74.348,460,90,24,3284,3729,150079,149634,5.50E-42,171
group_2408,NC_002945.4,100,169,0,0,1,169,337565,337733,9.68E-86,313
group_2408,NC_002945.4,97.714,175,4,0,276,450,842872,843046,2.10E-82,302
group_1674,NC_002945.4,91.791,1340,90,11,61,1393,841424,842750,0,1847
group_1674,NC_002945.4,100,862,0,0,1779,2640,838110,837249,0,1592
group_1674,NC_002945.4,98.352,789,12,1,1003,1790,838133,838921,0,1384
group_1674,NC_002945.4,75.697,1004,183,35,61,1023,333416,332433,5.59E-125,446
group_1674,NC_002945.4,78.438,589,103,12,191,767,338913,338337,5.80E-100,363
group_1674,NC_002945.4,77.293,229,43,9,1779,2001,336775,337000,8.28E-29,126
group_1674,NC_002945.4,73.086,431,78,26,487,904,1492070,1491665,1.39E-26,119
group_1674,NC_002945.4,82.524,103,10,7,487,585,1995805,1995903,5.05E-16,84.2
group_1674,NC_002945.4,93.333,45,2,1,1959,2002,2409265,2409309,1.83E-10,65.8
group_1674,NC_002945.4,80,90,16,2,2200,2288,3700554,3700642,1.83E-10,65.8
group_1677,NC_002945.4,96.347,1177,37,6,321,1494,3985398,3984225,0,1930
group_1677,NC_002945.4,98.502,534,7,1,1,534,1094835,1094303,0,941
group_1677,NC_002945.4,89.015,528,44,8,1,527,2916862,2916348,0,641
