Name	n_Nucleotides	n_Sequences	Percent_GC	Percent_Identical Sites	Percent_Pairwise_Identity	Created	Created Date	Description	Free end gaps	Max Sequence Length	Mean Coverage	Min Sequence Length	Modified	Ref Seq Index	Ref Seq Length	Ref Seq Name	Sequence_Length	Size	Topology	URN
mbtB.aln	3612495	851	68.8%	99.7%	100.0%	Tue Oct 05 22:22:24 EDT 2021	Tue Oct 05 22:22:24 EDT 2021	Alignment of 851 sequences	true	4245	851.0	4245	Wed Oct 06 07:25:33 EDT 2021	-1	0		4245	928 KB	linear	urn:local:.:qcf-dxz0703
mbtG.aln	1102896	851	66.5%	99.9%	100.0%	Tue Oct 05 22:22:24 EDT 2021	Tue Oct 05 22:22:24 EDT 2021	Alignment of 851 sequences	true	1296	851.0	1296	Wed Oct 06 07:25:33 EDT 2021	-1	0		1296	312 KB	linear	urn:local:.:qcg-dxz0703
mbtH.aln	183816	851	63.9%	100.0%	100.0%	Tue Oct 05 22:22:25 EDT 2021	Tue Oct 05 22:22:25 EDT 2021	Alignment of 851 sequences	true	216	851.0	216	Wed Oct 06 07:25:33 EDT 2021	-1	0		216	84 KB	linear	urn:local:.:qch-dxz0703
mbtI.aln	1151403	851	64.2%	99.4%	100.0%	Tue Oct 05 22:22:25 EDT 2021	Tue Oct 05 22:22:25 EDT 2021	Alignment of 851 sequences	true	1353	851.0	1353	Wed Oct 06 07:25:33 EDT 2021	-1	0		1353	324 KB	linear	urn:local:.:qci-dxz0703
mbtK.aln	538683	851	62.4%	99.7%	100.0%	Tue Oct 05 22:22:25 EDT 2021	Tue Oct 05 22:22:25 EDT 2021	Alignment of 851 sequences	true	633	851.0	633	Wed Oct 06 07:25:33 EDT 2021	-1	0		633	172 KB	linear	urn:local:.:qcj-dxz0703
mbtL.aln	217005	851	61.6%	100.0%	100.0%	Tue Oct 05 22:22:25 EDT 2021	Tue Oct 05 22:22:25 EDT 2021	Alignment of 851 sequences	true	255	851.0	255	Wed Oct 06 07:25:33 EDT 2021	-1	0		255	92 KB	linear	urn:local:.:qck-dxz0703
mbtM.aln	1332666	851	67.2%	99.6%	100.0%	Tue Oct 05 22:22:26 EDT 2021	Tue Oct 05 22:22:26 EDT 2021	Alignment of 851 sequences	true	1566	851.0	1566	Wed Oct 06 07:25:33 EDT 2021	-1	0		1566	369 KB	linear	urn:local:.:qcl-dxz0703
mbtN.aln	988011	851	64.9%	99.2%	100.0%	Tue Oct 05 22:22:26 EDT 2021	Tue Oct 05 22:22:26 EDT 2021	Alignment of 851 sequences	true	1161	851.0	1161	Wed Oct 06 07:25:32 EDT 2021	-1	0		1161	284 KB	linear	urn:local:.:qcm-dxz0703
mca.aln	737817	851	66.0%	100.0%	100.0%	Tue Oct 05 22:22:26 EDT 2021	Tue Oct 05 22:22:26 EDT 2021	Alignment of 851 sequences	true	867	851.0	867	Wed Oct 06 07:25:32 EDT 2021	-1	0		867	220 KB	linear	urn:local:.:qcn-dxz0703
mce2R.aln	615273	851	62.8%	99.7%	100.0%	Tue Oct 05 22:22:27 EDT 2021	Tue Oct 05 22:22:27 EDT 2021	Alignment of 851 sequences	true	723	851.0	723	Wed Oct 06 07:25:32 EDT 2021	-1	0		723	190 KB	linear	urn:local:.:qco-dxz0703
mch.aln	515706	851	65.3%	99.3%	100.0%	Tue Oct 05 22:22:27 EDT 2021	Tue Oct 05 22:22:27 EDT 2021	Alignment of 851 sequences	true	606	851.0	606	Wed Oct 06 07:25:32 EDT 2021	-1	0		606	166 KB	linear	urn:local:.:qcp-dxz0703
mctB.aln	804195	851	64.8%	99.6%	100.0%	Tue Oct 05 22:22:27 EDT 2021	Tue Oct 05 22:22:27 EDT 2021	Alignment of 851 sequences	true	945	851.0	945	Wed Oct 06 07:25:32 EDT 2021	-1	0		945	237 KB	linear	urn:local:.:qcq-dxz0703
mddA.aln	625485	851	61.1%	99.7%	100.0%	Tue Oct 05 22:22:27 EDT 2021	Tue Oct 05 22:22:27 EDT 2021	Alignment of 851 sequences	true	735	851.0	735	Wed Oct 06 07:25:32 EDT 2021	-1	0		735	193 KB	linear	urn:local:.:qcr-dxz0703
mdtD_1.aln	1381173	851	63.5%	99.6%	100.0%	Tue Oct 05 22:22:28 EDT 2021	Tue Oct 05 22:22:28 EDT 2021	Alignment of 851 sequences	true	1623	851.0	1623	Wed Oct 06 07:25:32 EDT 2021	-1	0		1623	380 KB	linear	urn:local:.:qcs-dxz0703
mec.aln	352314	851	64.5%	99.8%	100.0%	Tue Oct 05 22:22:28 EDT 2021	Tue Oct 05 22:22:28 EDT 2021	Alignment of 851 sequences	true	414	851.0	414	Wed Oct 06 07:25:32 EDT 2021	-1	0		414	126 KB	linear	urn:local:.:qct-dxz0703
menB.aln	768453	851	65.7%	99.7%	100.0%	Tue Oct 05 22:22:28 EDT 2021	Tue Oct 05 22:22:28 EDT 2021	Alignment of 851 sequences	true	903	851.0	903	Wed Oct 06 07:25:32 EDT 2021	-1	0		903	228 KB	linear	urn:local:.:qcu-dxz0703
menC.aln	834831	851	70.2%	99.7%	100.0%	Tue Oct 05 22:22:29 EDT 2021	Tue Oct 05 22:22:29 EDT 2021	Alignment of 851 sequences	true	981	851.0	981	Wed Oct 06 07:25:32 EDT 2021	-1	0		981	244 KB	linear	urn:local:.:qcv-dxz0703
menD.aln	1416915	851	69.7%	99.6%	100.0%	Tue Oct 05 22:22:29 EDT 2021	Tue Oct 05 22:22:29 EDT 2021	Alignment of 851 sequences	true	1665	851.0	1665	Wed Oct 06 07:25:31 EDT 2021	-1	0		1665	390 KB	linear	urn:local:.:qcw-dxz0703
menE_1.aln	926739	851	69.1%	99.8%	100.0%	Tue Oct 05 22:22:29 EDT 2021	Tue Oct 05 22:22:29 EDT 2021	Alignment of 851 sequences	true	1089	851.0	1089	Wed Oct 06 07:25:31 EDT 2021	-1	0		1089	269 KB	linear	urn:local:.:qcx-dxz0703
menE_2.aln	2540235	851	65.8%	99.8%	100.0%	Tue Oct 05 22:22:30 EDT 2021	Tue Oct 05 22:22:30 EDT 2021	Alignment of 851 sequences	true	2985	851.0	2985	Wed Oct 06 07:25:31 EDT 2021	-1	0		2985	665 KB	linear	urn:local:.:qcy-dxz0703
menE_4~~~lcfB_3.aln	1128426	851	65.4%	99.6%	100.0%	Tue Oct 05 22:22:30 EDT 2021	Tue Oct 05 22:22:30 EDT 2021	Alignment of 851 sequences	true	1326	851.0	1326	Wed Oct 06 07:25:31 EDT 2021	-1	0		1326	319 KB	linear	urn:local:.:qcz-dxz0703
menE_5~~~sauT_2~~~fadD3_2.aln	196581	851	61.5%	100.0%	100.0%	Tue Oct 05 22:22:31 EDT 2021	Tue Oct 05 22:22:31 EDT 2021	Alignment of 851 sequences	true	231	851.0	231	Wed Oct 06 07:25:31 EDT 2021	-1	0		231	87 KB	linear	urn:local:.:qd0-dxz0703
menF_1.aln	942057	851	66.4%	99.3%	100.0%	Tue Oct 05 22:22:31 EDT 2021	Tue Oct 05 22:22:31 EDT 2021	Alignment of 851 sequences	true	1107	851.0	1107	Wed Oct 06 07:25:31 EDT 2021	-1	0		1107	273 KB	linear	urn:local:.:qd1-dxz0703
menF_2.aln	1059495	851	70.0%	100.0%	100.0%	Tue Oct 05 22:22:31 EDT 2021	Tue Oct 05 22:22:31 EDT 2021	Alignment of 851 sequences	true	1245	851.0	1245	Wed Oct 06 07:25:31 EDT 2021	-1	0		1245	302 KB	linear	urn:local:.:qd2-dxz0703
menG.aln	599955	851	66.8%	99.7%	100.0%	Tue Oct 05 22:22:32 EDT 2021	Tue Oct 05 22:22:32 EDT 2021	Alignment of 851 sequences	true	705	851.0	705	Wed Oct 06 07:25:31 EDT 2021	-1	0		705	187 KB	linear	urn:local:.:qd3-dxz0703
menJ.aln	1044177	851	68.8%	99.8%	100.0%	Tue Oct 05 22:22:32 EDT 2021	Tue Oct 05 22:22:32 EDT 2021	Alignment of 851 sequences	true	1227	851.0	1227	Wed Oct 06 07:25:31 EDT 2021	-1	0		1227	298 KB	linear	urn:local:.:qd4-dxz0703
merA~~~sthA_1.aln	740370	851	68.7%	99.3%	100.0%	Tue Oct 05 22:22:32 EDT 2021	Tue Oct 05 22:22:32 EDT 2021	Alignment of 851 sequences	true	870	851.0	870	Wed Oct 06 07:25:30 EDT 2021	-1	0		870	221 KB	linear	urn:local:.:qd5-dxz0703
merR1.aln	375291	851	63.0%	99.5%	100.0%	Tue Oct 05 22:22:33 EDT 2021	Tue Oct 05 22:22:33 EDT 2021	Alignment of 851 sequences	true	441	851.0	441	Wed Oct 06 07:25:30 EDT 2021	-1	0		441	132 KB	linear	urn:local:.:qd6-dxz0703
metG.aln	1327560	851	64.1%	99.8%	100.0%	Tue Oct 05 22:22:33 EDT 2021	Tue Oct 05 22:22:33 EDT 2021	Alignment of 851 sequences	true	1560	851.0	1560	Wed Oct 06 07:25:30 EDT 2021	-1	0		1560	367 KB	linear	urn:local:.:qd7-dxz0703
metY.aln	1148850	851	66.8%	99.7%	100.0%	Tue Oct 05 22:22:34 EDT 2021	Tue Oct 05 22:22:34 EDT 2021	Alignment of 851 sequences	true	1350	851.0	1350	Wed Oct 06 07:25:30 EDT 2021	-1	0		1350	324 KB	linear	urn:local:.:qd8-dxz0703
metZ.aln	628038	851	63.1%	99.9%	100.0%	Tue Oct 05 22:22:34 EDT 2021	Tue Oct 05 22:22:34 EDT 2021	Alignment of 851 sequences	true	738	851.0	738	Wed Oct 06 07:25:30 EDT 2021	-1	0		738	193 KB	linear	urn:local:.:qd9-dxz0703
mez.aln	1296924	851	62.6%	99.8%	100.0%	Tue Oct 05 22:22:34 EDT 2021	Tue Oct 05 22:22:34 EDT 2021	Alignment of 851 sequences	true	1524	851.0	1524	Wed Oct 06 07:25:30 EDT 2021	-1	0		1524	360 KB	linear	urn:local:.:qda-dxz0703
mfd.aln	3152955	851	68.8%	99.4%	100.0%	Tue Oct 05 22:22:35 EDT 2021	Tue Oct 05 22:22:35 EDT 2021	Alignment of 851 sequences	true	3705	851.0	3705	Wed Oct 06 07:25:29 EDT 2021	-1	0		3705	816 KB	linear	urn:local:.:qdb-dxz0703
mftC.aln	1000776	851	66.0%	99.7%	100.0%	Tue Oct 05 22:22:36 EDT 2021	Tue Oct 05 22:22:36 EDT 2021	Alignment of 851 sequences	true	1176	851.0	1176	Wed Oct 06 07:25:29 EDT 2021	-1	0		1176	287 KB	linear	urn:local:.:qdc-dxz0703
mftD.aln	1013541	851	65.3%	99.5%	100.0%	Tue Oct 05 22:22:36 EDT 2021	Tue Oct 05 22:22:36 EDT 2021	Alignment of 851 sequences	true	1191	851.0	1191	Wed Oct 06 07:25:29 EDT 2021	-1	0		1191	290 KB	linear	urn:local:.:qdd-dxz0703
mftE.aln	566766	851	69.7%	99.8%	100.0%	Tue Oct 05 22:22:37 EDT 2021	Tue Oct 05 22:22:37 EDT 2021	Alignment of 851 sequences	true	666	851.0	666	Wed Oct 06 07:25:29 EDT 2021	-1	0		666	178 KB	linear	urn:local:.:qde-dxz0703
mftF.aln	1202463	851	66.4%	99.8%	100.0%	Tue Oct 05 22:22:37 EDT 2021	Tue Oct 05 22:22:37 EDT 2021	Alignment of 851 sequences	true	1413	851.0	1413	Wed Oct 06 07:25:29 EDT 2021	-1	0		1413	337 KB	linear	urn:local:.:qdf-dxz0703
mftR.aln	434010	851	59.4%	99.4%	100.0%	Tue Oct 05 22:22:37 EDT 2021	Tue Oct 05 22:22:37 EDT 2021	Alignment of 851 sequences	true	510	851.0	510	Wed Oct 06 07:25:29 EDT 2021	-1	0		510	146 KB	linear	urn:local:.:qdg-dxz0703
mgtA.aln	1044177	851	66.5%	99.2%	100.0%	Tue Oct 05 22:22:37 EDT 2021	Tue Oct 05 22:22:37 EDT 2021	Alignment of 851 sequences	true	1227	851.0	1227	Wed Oct 06 07:25:29 EDT 2021	-1	0		1227	298 KB	linear	urn:local:.:qdh-dxz0703
mgtC.aln	599955	851	65.3%	99.4%	100.0%	Tue Oct 05 22:22:38 EDT 2021	Tue Oct 05 22:22:38 EDT 2021	Alignment of 851 sequences	true	705	851.0	705	Wed Oct 06 07:25:29 EDT 2021	-1	0		705	187 KB	linear	urn:local:.:qdi-dxz0703
mhuD.aln	208495	851	64.9%	99.6%	100.0%	Tue Oct 05 22:22:38 EDT 2021	Tue Oct 05 22:22:38 EDT 2021	Alignment of 851 sequences	true	245	851.0	245	Wed Oct 06 07:25:29 EDT 2021	-1	0		245	91 KB	linear	urn:local:.:qdj-dxz0703
miaA.aln	804195	851	68.7%	99.6%	100.0%	Tue Oct 05 22:22:38 EDT 2021	Tue Oct 05 22:22:38 EDT 2021	Alignment of 851 sequences	true	945	851.0	945	Wed Oct 06 07:25:29 EDT 2021	-1	0		945	237 KB	linear	urn:local:.:qdk-dxz0703
miaB.aln	1309689	851	69.9%	99.5%	100.0%	Tue Oct 05 22:22:38 EDT 2021	Tue Oct 05 22:22:38 EDT 2021	Alignment of 851 sequences	true	1539	851.0	1539	Wed Oct 06 07:25:28 EDT 2021	-1	0		1539	363 KB	linear	urn:local:.:qdl-dxz0703
mkl.aln	860361	851	63.2%	99.9%	100.0%	Tue Oct 05 22:22:39 EDT 2021	Tue Oct 05 22:22:39 EDT 2021	Alignment of 851 sequences	true	1011	851.0	1011	Wed Oct 06 07:25:28 EDT 2021	-1	0		1011	250 KB	linear	urn:local:.:qdm-dxz0703
mku.aln	573574	851	61.6%	99.9%	100.0%	Tue Oct 05 22:22:39 EDT 2021	Tue Oct 05 22:22:39 EDT 2021	Alignment of 851 sequences	true	674	851.0	674	Wed Oct 06 07:25:28 EDT 2021	-1	0		674	180 KB	linear	urn:local:.:qdn-dxz0703
mlaE.aln	408480	851	64.2%	100.0%	100.0%	Tue Oct 05 22:22:39 EDT 2021	Tue Oct 05 22:22:39 EDT 2021	Alignment of 851 sequences	true	480	851.0	480	Wed Oct 06 07:25:28 EDT 2021	-1	0		480	139 KB	linear	urn:local:.:qdo-dxz0703
mmaA1.aln	732711	851	59.9%	99.9%	100.0%	Tue Oct 05 22:22:40 EDT 2021	Tue Oct 05 22:22:40 EDT 2021	Alignment of 851 sequences	true	861	851.0	861	Wed Oct 06 07:25:28 EDT 2021	-1	0		861	219 KB	linear	urn:local:.:qdp-dxz0703
mmaA3.aln	750582	851	59.2%	99.7%	100.0%	Tue Oct 05 22:22:40 EDT 2021	Tue Oct 05 22:22:40 EDT 2021	Alignment of 851 sequences	true	882	851.0	882	Wed Oct 06 07:25:28 EDT 2021	-1	0		882	223 KB	linear	urn:local:.:qdq-dxz0703
mmaA4~~~cmaA.aln	79143	851	58.1%	100.0%	100.0%	Tue Oct 05 22:22:40 EDT 2021	Tue Oct 05 22:22:40 EDT 2021	Alignment of 851 sequences	true	93	851.0	93	Wed Oct 06 07:25:28 EDT 2021	-1	0		93	59 KB	linear	urn:local:.:qdr-dxz0703
mmgB.aln	778665	851	69.4%	99.3%	100.0%	Tue Oct 05 22:22:40 EDT 2021	Tue Oct 05 22:22:40 EDT 2021	Alignment of 851 sequences	true	915	851.0	915	Wed Oct 06 07:25:28 EDT 2021	-1	0		915	230 KB	linear	urn:local:.:qds-dxz0703
mmgC_3.aln	1010988	851	68.2%	99.6%	100.0%	Tue Oct 05 22:22:41 EDT 2021	Tue Oct 05 22:22:41 EDT 2021	Alignment of 851 sequences	true	1188	851.0	1188	Wed Oct 06 07:25:28 EDT 2021	-1	0		1188	289 KB	linear	urn:local:.:qdt-dxz0703
mmgC_4.aln	988011	851	60.3%	98.9%	99.9%	Tue Oct 05 22:22:41 EDT 2021	Tue Oct 05 22:22:41 EDT 2021	Alignment of 851 sequences	true	1161	851.0	1161	Wed Oct 06 07:25:28 EDT 2021	-1	0		1161	284 KB	linear	urn:local:.:qdu-dxz0703
mmgC_4~~~mmgC_5~~~mmgC_2.aln	597402	851	65.8%	99.6%	100.0%	Tue Oct 05 22:22:41 EDT 2021	Tue Oct 05 22:22:41 EDT 2021	Alignment of 851 sequences	true	702	851.0	702	Wed Oct 06 07:25:27 EDT 2021	-1	0		702	186 KB	linear	urn:local:.:qdv-dxz0703
mmgC_5~~~mmgC_1.aln	934398	851	64.8%	99.2%	100.0%	Tue Oct 05 22:22:42 EDT 2021	Tue Oct 05 22:22:42 EDT 2021	Alignment of 851 sequences	true	1098	851.0	1098	Wed Oct 06 07:25:27 EDT 2021	-1	0		1098	271 KB	linear	urn:local:.:qdw-dxz0703
mmgC_6.aln	1008435	851	61.5%	99.7%	100.0%	Tue Oct 05 22:22:42 EDT 2021	Tue Oct 05 22:22:42 EDT 2021	Alignment of 851 sequences	true	1185	851.0	1185	Wed Oct 06 07:25:27 EDT 2021	-1	0		1185	289 KB	linear	urn:local:.:qdx-dxz0703
mmpL1_1.aln	1510525	851	60.4%	99.6%	100.0%	Tue Oct 05 22:22:42 EDT 2021	Tue Oct 05 22:22:42 EDT 2021	Alignment of 851 sequences	true	1775	851.0	1775	Wed Oct 06 07:25:27 EDT 2021	-1	0		1775	412 KB	linear	urn:local:.:qdy-dxz0703
mmpL3_2.aln	1996446	851	64.4%	99.7%	100.0%	Tue Oct 05 22:22:43 EDT 2021	Tue Oct 05 22:22:43 EDT 2021	Alignment of 851 sequences	true	2346	851.0	2346	Wed Oct 06 07:25:27 EDT 2021	-1	0		2346	532 KB	linear	urn:local:.:qdz-dxz0703
mmpL4_1.aln	2471304	851	58.9%	99.7%	100.0%	Tue Oct 05 22:22:44 EDT 2021	Tue Oct 05 22:22:44 EDT 2021	Alignment of 851 sequences	true	2904	851.0	2904	Wed Oct 06 07:25:27 EDT 2021	-1	0		2904	648 KB	linear	urn:local:.:qe0-dxz0703
mmpL4_2~~~mmpS4_3.aln	367632	851	60.6%	99.8%	100.0%	Tue Oct 05 22:22:44 EDT 2021	Tue Oct 05 22:22:44 EDT 2021	Alignment of 851 sequences	true	432	851.0	432	Wed Oct 06 07:25:27 EDT 2021	-1	0		432	129 KB	linear	urn:local:.:qe1-dxz0703
mmpL7.aln	2384502	851	65.8%	99.4%	100.0%	Tue Oct 05 22:22:45 EDT 2021	Tue Oct 05 22:22:45 EDT 2021	Alignment of 851 sequences	true	2802	851.0	2802	Wed Oct 06 07:25:26 EDT 2021	-1	0		2802	627 KB	linear	urn:local:.:qe2-dxz0703
mmpL8_2.aln	558256	851	62.3%	58.8%	99.9%	Tue Oct 05 22:22:45 EDT 2021	Tue Oct 05 22:22:45 EDT 2021	Alignment of 851 sequences	true	656	851.0	656	Wed Oct 06 07:25:26 EDT 2021	-1	0		656	176 KB	linear	urn:local:.:qe3-dxz0703
mmpL9_1.aln	336996	851	62.1%	100.0%	100.0%	Tue Oct 05 22:22:45 EDT 2021	Tue Oct 05 22:22:45 EDT 2021	Alignment of 851 sequences	true	396	851.0	396	Wed Oct 06 07:25:26 EDT 2021	-1	0		396	122 KB	linear	urn:local:.:qe4-dxz0703
mmpR5.aln	423798	851	65.3%	99.8%	100.0%	Tue Oct 05 22:22:46 EDT 2021	Tue Oct 05 22:22:46 EDT 2021	Alignment of 851 sequences	true	498	851.0	498	Wed Oct 06 07:25:26 EDT 2021	-1	0		498	143 KB	linear	urn:local:.:qe5-dxz0703
mmpS2.aln	372738	851	61.2%	99.8%	100.0%	Tue Oct 05 22:22:46 EDT 2021	Tue Oct 05 22:22:46 EDT 2021	Alignment of 851 sequences	true	438	851.0	438	Wed Oct 06 07:25:26 EDT 2021	-1	0		438	131 KB	linear	urn:local:.:qe6-dxz0704
mmpS3_1~~~mmpS3_2.aln	239982	851	61.7%	99.6%	100.0%	Tue Oct 05 22:22:46 EDT 2021	Tue Oct 05 22:22:46 EDT 2021	Alignment of 851 sequences	true	282	851.0	282	Wed Oct 06 07:25:26 EDT 2021	-1	0		282	98 KB	linear	urn:local:.:qe7-dxz0704
mmpS4_1.aln	354867	851	56.1%	98.8%	99.9%	Tue Oct 05 22:22:46 EDT 2021	Tue Oct 05 22:22:46 EDT 2021	Alignment of 851 sequences	true	417	851.0	417	Wed Oct 06 07:25:26 EDT 2021	-1	0		417	127 KB	linear	urn:local:.:qe8-dxz0704
mmpS4_2.aln	365079	851	60.6%	99.8%	100.0%	Tue Oct 05 22:22:46 EDT 2021	Tue Oct 05 22:22:46 EDT 2021	Alignment of 851 sequences	true	429	851.0	429	Wed Oct 06 07:25:26 EDT 2021	-1	0		429	129 KB	linear	urn:local:.:qe9-dxz0704
mmpS5.aln	365079	851	61.5%	99.8%	100.0%	Tue Oct 05 22:22:47 EDT 2021	Tue Oct 05 22:22:47 EDT 2021	Alignment of 851 sequences	true	429	851.0	429	Wed Oct 06 07:25:26 EDT 2021	-1	0		429	129 KB	linear	urn:local:.:qea-dxz0704
mmr.aln	275724	851	59.9%	99.1%	100.0%	Tue Oct 05 22:22:47 EDT 2021	Tue Oct 05 22:22:47 EDT 2021	Alignment of 851 sequences	true	324	851.0	324	Wed Oct 06 07:25:26 EDT 2021	-1	0		324	106 KB	linear	urn:local:.:qeb-dxz0704
mmsB_2.aln	125097	851	68.7%	100.0%	100.0%	Tue Oct 05 22:22:47 EDT 2021	Tue Oct 05 22:22:47 EDT 2021	Alignment of 851 sequences	true	147	851.0	147	Wed Oct 06 07:25:26 EDT 2021	-1	0		147	70 KB	linear	urn:local:.:qec-dxz0704
mmuM.aln	696118	851	68.1%	99.8%	100.0%	Tue Oct 05 22:22:47 EDT 2021	Tue Oct 05 22:22:47 EDT 2021	Alignment of 851 sequences	true	818	851.0	818	Wed Oct 06 07:25:26 EDT 2021	-1	0		818	210 KB	linear	urn:local:.:qed-dxz0704
mnmA.aln	939504	851	66.2%	99.9%	100.0%	Tue Oct 05 22:22:47 EDT 2021	Tue Oct 05 22:22:47 EDT 2021	Alignment of 851 sequences	true	1104	851.0	1104	Wed Oct 06 07:25:25 EDT 2021	-1	0		1104	272 KB	linear	urn:local:.:qee-dxz0704
mntH.aln	1095237	851	65.3%	99.7%	100.0%	Tue Oct 05 22:22:48 EDT 2021	Tue Oct 05 22:22:48 EDT 2021	Alignment of 851 sequences	true	1287	851.0	1287	Wed Oct 06 07:25:25 EDT 2021	-1	0		1287	310 KB	linear	urn:local:.:qef-dxz0704
moaA_1.aln	847596	851	68.2%	99.7%	100.0%	Tue Oct 05 22:22:48 EDT 2021	Tue Oct 05 22:22:48 EDT 2021	Alignment of 851 sequences	true	996	851.0	996	Wed Oct 06 07:25:25 EDT 2021	-1	0		996	247 KB	linear	urn:local:.:qeg-dxz0704
moaB.aln	464646	851	66.3%	99.1%	100.0%	Tue Oct 05 22:22:49 EDT 2021	Tue Oct 05 22:22:49 EDT 2021	Alignment of 851 sequences	true	546	851.0	546	Wed Oct 06 07:25:25 EDT 2021	-1	0		546	153 KB	linear	urn:local:.:qeh-dxz0704
moaC1_2~~~moaC1_1.aln	453583	851	63.4%	99.6%	100.0%	Tue Oct 05 22:22:49 EDT 2021	Tue Oct 05 22:22:49 EDT 2021	Alignment of 851 sequences	true	533	851.0	533	Wed Oct 06 07:25:25 EDT 2021	-1	0		533	151 KB	linear	urn:local:.:qei-dxz0704
moaC2.aln	365079	851	64.1%	98.6%	100.0%	Tue Oct 05 22:22:49 EDT 2021	Tue Oct 05 22:22:49 EDT 2021	Alignment of 851 sequences	true	429	851.0	429	Wed Oct 06 07:25:25 EDT 2021	-1	0		429	129 KB	linear	urn:local:.:qej-dxz0704
moaE1.aln	217005	851	62.0%	99.6%	100.0%	Tue Oct 05 22:22:49 EDT 2021	Tue Oct 05 22:22:49 EDT 2021	Alignment of 851 sequences	true	255	851.0	255	Wed Oct 06 07:25:25 EDT 2021	-1	0		255	92 KB	linear	urn:local:.:qek-dxz0704
moaE2_1.aln	362526	851	67.1%	99.8%	100.0%	Tue Oct 05 22:22:49 EDT 2021	Tue Oct 05 22:22:49 EDT 2021	Alignment of 851 sequences	true	426	851.0	426	Wed Oct 06 07:25:25 EDT 2021	-1	0		426	128 KB	linear	urn:local:.:qel-dxz0704
moaE2_2.aln	296148	851	67.5%	98.9%	100.0%	Tue Oct 05 22:22:50 EDT 2021	Tue Oct 05 22:22:50 EDT 2021	Alignment of 851 sequences	true	348	851.0	348	Wed Oct 06 07:25:25 EDT 2021	-1	0		348	112 KB	linear	urn:local:.:qem-dxz0704
moaR1.aln	365079	851	55.0%	99.8%	100.0%	Tue Oct 05 22:22:50 EDT 2021	Tue Oct 05 22:22:50 EDT 2021	Alignment of 851 sequences	true	429	851.0	429	Wed Oct 06 07:25:25 EDT 2021	-1	0		429	129 KB	linear	urn:local:.:qen-dxz0704
mobA.aln	456987	851	67.4%	99.3%	100.0%	Tue Oct 05 22:22:50 EDT 2021	Tue Oct 05 22:22:50 EDT 2021	Alignment of 851 sequences	true	537	851.0	537	Wed Oct 06 07:25:25 EDT 2021	-1	0		537	152 KB	linear	urn:local:.:qeo-dxz0704
modA.aln	635697	851	63.1%	99.7%	100.0%	Tue Oct 05 22:22:50 EDT 2021	Tue Oct 05 22:22:50 EDT 2021	Alignment of 851 sequences	true	747	851.0	747	Wed Oct 06 07:25:24 EDT 2021	-1	0		747	195 KB	linear	urn:local:.:qep-dxz0704
modC.aln	944610	851	67.4%	99.4%	100.0%	Tue Oct 05 22:22:50 EDT 2021	Tue Oct 05 22:22:50 EDT 2021	Alignment of 851 sequences	true	1110	851.0	1110	Wed Oct 06 07:25:24 EDT 2021	-1	0		1110	274 KB	linear	urn:local:.:qeq-dxz0704
moeA1.aln	497835	851	66.8%	99.7%	100.0%	Tue Oct 05 22:22:51 EDT 2021	Tue Oct 05 22:22:51 EDT 2021	Alignment of 851 sequences	true	585	851.0	585	Wed Oct 06 07:25:24 EDT 2021	-1	0		585	162 KB	linear	urn:local:.:qer-dxz0704
moeZ_1.aln	1000776	851	63.2%	99.8%	100.0%	Tue Oct 05 22:22:51 EDT 2021	Tue Oct 05 22:22:51 EDT 2021	Alignment of 851 sequences	true	1176	851.0	1176	Wed Oct 06 07:25:24 EDT 2021	-1	0		1176	287 KB	linear	urn:local:.:qes-dxz0704
mog.aln	411033	851	66.3%	100.0%	100.0%	Tue Oct 05 22:22:52 EDT 2021	Tue Oct 05 22:22:52 EDT 2021	Alignment of 851 sequences	true	483	851.0	483	Wed Oct 06 07:25:24 EDT 2021	-1	0		483	140 KB	linear	urn:local:.:qet-dxz0704
mpa.aln	1557330	851	62.1%	99.7%	100.0%	Tue Oct 05 22:22:52 EDT 2021	Tue Oct 05 22:22:52 EDT 2021	Alignment of 851 sequences	true	1830	851.0	1830	Wed Oct 06 07:25:24 EDT 2021	-1	0		1830	424 KB	linear	urn:local:.:qeu-dxz0704
mprA.aln	589743	851	65.4%	99.4%	100.0%	Tue Oct 05 22:22:52 EDT 2021	Tue Oct 05 22:22:52 EDT 2021	Alignment of 851 sequences	true	693	851.0	693	Wed Oct 06 07:25:24 EDT 2021	-1	0		693	184 KB	linear	urn:local:.:qev-dxz0704
mptA.aln	1319901	851	64.7%	99.5%	100.0%	Tue Oct 05 22:22:53 EDT 2021	Tue Oct 05 22:22:53 EDT 2021	Alignment of 851 sequences	true	1551	851.0	1551	Wed Oct 06 07:25:24 EDT 2021	-1	0		1551	365 KB	linear	urn:local:.:qew-dxz0704
mqo.aln	668886	851	63.1%	99.6%	100.0%	Tue Oct 05 22:22:53 EDT 2021	Tue Oct 05 22:22:53 EDT 2021	Alignment of 851 sequences	true	786	851.0	786	Wed Oct 06 07:25:24 EDT 2021	-1	0		786	203 KB	linear	urn:local:.:qex-dxz0704
mraY.aln	699522	851	65.3%	99.5%	100.0%	Tue Oct 05 22:22:53 EDT 2021	Tue Oct 05 22:22:53 EDT 2021	Alignment of 851 sequences	true	822	851.0	822	Wed Oct 06 07:25:23 EDT 2021	-1	0		822	211 KB	linear	urn:local:.:qey-dxz0704
